n_vis,n_nat,w_eff,access,eps_idle,eps_coll,c_idle,c_coll,T,rho,J_a0.0,J_a0.05,J_a0.1,J_a0.2,J_a0.5
5,0,105,rts,0.048561,0.048561,1.0497594051910042,1.0497594051910042,0.5001984126984127,1.0,-0.6927504338774945,-0.6927504338774945,-0.6927504338774945,-0.6927504338774945,-0.6927504338774945
5,0,105,rts,0.048561,0.084896,1.0497594051910042,1.0886038460110399,0.5001984126984127,1.0,-0.6927504338774945,-0.6927504338774945,-0.6927504338774945,-0.6927504338774945,-0.6927504338774945
5,0,105,rts,0.048561,0.148416,1.0497594051910042,1.1599953540721066,0.4988095238095238,1.0,-0.6955309719152215,-0.6955309719152215,-0.6955309719152215,-0.6955309719152215,-0.6955309719152215
5,0,105,rts,0.048561,0.259462,1.0497594051910042,1.2962325259398064,0.4993452380952381,1.0,-0.6944575625450556,-0.6944575625450556,-0.6944575625450556,-0.6944575625450556,-0.6944575625450556
5,0,105,rts,0.048561,0.453594,1.0497594051910042,1.5739588404457006,0.49871031746031746,1.0,-0.6957298779327844,-0.6957298779327844,-0.6957298779327844,-0.6957298779327844,-0.6957298779327844
5,0,105,rts,0.048561,0.792979,1.0497594051910042,2.209970130881297,0.49871031746031746,1.0,-0.6957298779327844,-0.6957298779327844,-0.6957298779327844,-0.6957298779327844,-0.6957298779327844
5,0,105,rts,0.048561,1.386294,1.0497594051910042,3.999998555520698,0.4978174603174603,1.0,-0.697521814698992,-0.697521814698992,-0.697521814698992,-0.697521814698992,-0.697521814698992
5,0,105,rts,0.084896,0.027778,1.0886038460110399,1.0281674059193349,0.5255753968253968,1.0,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726
5,0,105,rts,0.084896,0.048561,1.0886038460110399,1.0497594051910042,0.5255753968253968,1.0,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726
5,0,105,rts,0.084896,0.084896,1.0886038460110399,1.0886038460110399,0.5255753968253968,1.0,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726
5,0,105,rts,0.084896,0.148416,1.0886038460110399,1.1599953540721066,0.5255753968253968,1.0,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726,-0.6432616226002726
5,0,105,rts,0.084896,0.259462,1.0886038460110399,1.2962325259398064,0.5252976190476191,1.0,-0.6437902835898527,-0.6437902835898527,-0.6437902835898527,-0.6437902835898527,-0.6437902835898527
5,0,105,rts,0.084896,0.453594,1.0886038460110399,1.5739588404457006,0.5253174603174603,1.0,-0.6437525128206466,-0.6437525128206466,-0.6437525128206466,-0.6437525128206466,-0.6437525128206466
5,0,105,rts,0.084896,0.792979,1.0886038460110399,2.209970130881297,0.528234126984127,1.0,-0.6382156712400768,-0.6382156712400768,-0.6382156712400768,-0.6382156712400768,-0.6382156712400768
5,0,105,rts,0.084896,1.386294,1.0886038460110399,3.999998555520698,0.5246626984126984,1.0,-0.6449997020826346,-0.6449997020826346,-0.6449997020826346,-0.6449997020826346,-0.6449997020826346
5,0,105,rts,0.148416,0.027778,1.1599953540721066,1.0281674059193349,0.5602579365079365,1.0,-0.579358000389949,-0.579358000389949,-0.579358000389949,-0.579358000389949,-0.579358000389949
5,0,105,rts,0.148416,0.048561,1.1599953540721066,1.0497594051910042,0.5602579365079365,1.0,-0.579358000389949,-0.579358000389949,-0.579358000389949,-0.579358000389949,-0.579358000389949
5,0,105,rts,0.148416,0.084896,1.1599953540721066,1.0886038460110399,0.5602579365079365,1.0,-0.579358000389949,-0.579358000389949,-0.579358000389949,-0.579358000389949,-0.579358000389949
5,0,105,rts,0.148416,0.148416,1.1599953540721066,1.1599953540721066,0.5602579365079365,1.0,-0.579358000389949,-0.579358000389949,-0.579358000389949,-0.579358000389949,-0.579358000389949
5,0,105,rts,0.148416,0.259462,1.1599953540721066,1.2962325259398064,0.559702380952381,1.0,-0.5803500991142733,-0.5803500991142733,-0.5803500991142733,-0.5803500991142733,-0.5803500991142733
5,0,105,rts,0.148416,0.453594,1.1599953540721066,1.5739588404457006,0.5575793650793651,1.0,-0.5841504268931744,-0.5841504268931744,-0.5841504268931744,-0.5841504268931744,-0.5841504268931744
5,0,105,rts,0.148416,0.792979,1.1599953540721066,2.209970130881297,0.556984126984127,1.0,-0.5852185367964089,-0.5852185367964089,-0.5852185367964089,-0.5852185367964089,-0.5852185367964089
5,0,105,rts,0.148416,1.386294,1.1599953540721066,3.999998555520698,0.5537896825396825,1.0,-0.5909702987191422,-0.5909702987191422,-0.5909702987191422,-0.5909702987191422,-0.5909702987191422
5,0,105,rts,0.259462,0.027778,1.2962325259398064,1.0281674059193349,0.5868452380952381,1.0,-0.5329941428163089,-0.5329941428163089,-0.5329941428163089,-0.5329941428163089,-0.5329941428163089
5,0,105,rts,0.259462,0.048561,1.2962325259398064,1.0497594051910042,0.5878373015873016,1.0,-0.5313050673522389,-0.5313050673522389,-0.5313050673522389,-0.5313050673522389,-0.5313050673522389
5,0,105,rts,0.259462,0.084896,1.2962325259398064,1.0886038460110399,0.5874007936507937,1.0,-0.5320479090935835,-0.5320479090935835,-0.5320479090935835,-0.5320479090935835,-0.5320479090935835
5,0,105,rts,0.259462,0.148416,1.2962325259398064,1.1599953540721066,0.5872222222222222,1.0,-0.5323519580140185,-0.5323519580140185,-0.5323519580140185,-0.5323519580140185,-0.5323519580140185
5,0,105,rts,0.259462,0.259462,1.2962325259398064,1.2962325259398064,0.5876984126984127,1.0,-0.5315413662376701,-0.5315413662376701,-0.5315413662376701,-0.5315413662376701,-0.5315413662376701
5,0,105,rts,0.259462,0.453594,1.2962325259398064,1.5739588404457006,0.5875396825396826,1.0,-0.5318114904964709,-0.5318114904964709,-0.5318114904964709,-0.5318114904964709,-0.5318114904964709
5,0,105,rts,0.259462,0.792979,1.2962325259398064,2.209970130881297,0.5930952380952381,1.0,-0.5224002890092793,-0.5224002890092793,-0.5224002890092793,-0.5224002890092793,-0.5224002890092793
