topology,N,W_eff,protocol,seed,CW0,mean_success,std_success,mean_spatial_reuse,mean_degree,alpha_G
chain,9,50,dcf_topology,42,18,8.965,0.20922475952907676,0.0208,1.7777777777777777,5
chain,9,50,mfg_full_N,42,,9.0,0.0,0.0362,1.7777777777777777,5
chain,9,50,mfg_perfect_local,42,,9.0,0.0,0.0516,1.7777777777777777,5
chain,9,50,mfg_carrier_sense,42,,9.0,0.0,0.0449,1.7777777777777777,5
chain,9,50,oracle_topology,42,7,9.0,0.0,0.0,1.7777777777777777,5
chain,9,100,dcf_ieee,42,16,9.0,0.0,0.01165,1.7777777777777777,5
chain,9,100,dcf_topology,42,18,8.995,0.07053367989832943,0.0104,1.7777777777777777,5
chain,9,100,mfg_full_N,42,,9.0,0.0,0.0181,1.7777777777777777,5
chain,9,100,mfg_perfect_local,42,,9.0,0.0,0.0258,1.7777777777777777,5
chain,9,100,mfg_carrier_sense,42,,9.0,0.0,0.02245,1.7777777777777777,5
chain,9,100,oracle_topology,42,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,200,dcf_ieee,42,16,9.0,0.0,0.005825,1.7777777777777777,5
chain,9,200,dcf_topology,42,18,9.0,0.0,0.0052,1.7777777777777777,5
chain,9,200,mfg_full_N,42,,9.0,0.0,0.00905,1.7777777777777777,5
chain,9,200,mfg_perfect_local,42,,9.0,0.0,0.0129,1.7777777777777777,5
chain,9,200,mfg_carrier_sense,42,,9.0,0.0,0.011225,1.7777777777777777,5
chain,9,200,oracle_topology,42,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,500,dcf_ieee,42,16,9.0,0.0,0.0023300000000000005,1.7777777777777777,5
chain,9,500,dcf_topology,42,18,9.0,0.0,0.0020800000000000003,1.7777777777777777,5
chain,9,500,mfg_full_N,42,,9.0,0.0,0.00362,1.7777777777777777,5
chain,9,500,mfg_perfect_local,42,,9.0,0.0,0.0051600000000000005,1.7777777777777777,5
chain,9,500,mfg_carrier_sense,42,,9.0,0.0,0.004490000000000001,1.7777777777777777,5
chain,9,500,oracle_topology,42,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,20,dcf_ieee,123,16,8.28,1.0684568311354465,0.06075,1.7777777777777777,5
chain,9,20,dcf_topology,123,18,8.335,0.9395610677332261,0.05575,1.7777777777777777,5
chain,9,20,mfg_full_N,123,,8.995,0.07053367989832943,0.09050000000000001,1.7777777777777777,5
chain,9,20,mfg_perfect_local,123,,9.0,0.0,0.1305,1.7777777777777777,5
chain,9,20,mfg_carrier_sense,123,,8.99,0.09949874371066199,0.11,1.7777777777777777,5
chain,9,20,oracle_topology,123,2,8.875,0.0,0.0,1.7777777777777777,5
chain,9,50,dcf_ieee,123,16,8.985,0.12155245781143219,0.024400000000000005,1.7777777777777777,5
chain,9,50,dcf_topology,123,18,8.945,0.22798026230355994,0.0223,1.7777777777777777,5
chain,9,50,mfg_full_N,123,,9.0,0.0,0.0362,1.7777777777777777,5
chain,9,50,mfg_perfect_local,123,,9.0,0.0,0.052199999999999996,1.7777777777777777,5
chain,9,50,mfg_carrier_sense,123,,9.0,0.0,0.044000000000000004,1.7777777777777777,5
chain,9,50,oracle_topology,123,4,9.0,0.0,0.0,1.7777777777777777,5
chain,9,100,dcf_ieee,123,16,9.0,0.0,0.012200000000000003,1.7777777777777777,5
chain,9,100,dcf_topology,123,18,9.0,0.0,0.01115,1.7777777777777777,5
chain,9,100,mfg_full_N,123,,9.0,0.0,0.0181,1.7777777777777777,5
chain,9,100,mfg_perfect_local,123,,9.0,0.0,0.026099999999999998,1.7777777777777777,5
chain,9,100,mfg_carrier_sense,123,,9.0,0.0,0.022000000000000002,1.7777777777777777,5
chain,9,100,oracle_topology,123,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,200,dcf_ieee,123,16,9.0,0.0,0.006100000000000001,1.7777777777777777,5
chain,9,200,dcf_topology,123,18,9.0,0.0,0.005575,1.7777777777777777,5
chain,9,200,mfg_full_N,123,,9.0,0.0,0.00905,1.7777777777777777,5
chain,9,200,mfg_perfect_local,123,,9.0,0.0,0.013049999999999999,1.7777777777777777,5
chain,9,200,mfg_carrier_sense,123,,9.0,0.0,0.011000000000000001,1.7777777777777777,5
chain,9,200,oracle_topology,123,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,500,dcf_ieee,123,16,9.0,0.0,0.00244,1.7777777777777777,5
chain,9,500,dcf_topology,123,18,9.0,0.0,0.00223,1.7777777777777777,5
chain,9,500,mfg_full_N,123,,9.0,0.0,0.0036200000000000004,1.7777777777777777,5
chain,9,500,mfg_perfect_local,123,,9.0,0.0,0.00522,1.7777777777777777,5
chain,9,500,mfg_carrier_sense,123,,9.0,0.0,0.0044,1.7777777777777777,5
chain,9,500,oracle_topology,123,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,20,dcf_ieee,456,16,8.29,1.1383760362902935,0.05875,1.7777777777777777,5
chain,9,20,dcf_topology,456,18,8.285,1.1932204322756126,0.0575,1.7777777777777777,5
chain,9,20,mfg_full_N,456,,8.985,0.15740076238697195,0.08900000000000001,1.7777777777777777,5
chain,9,20,mfg_perfect_local,456,,9.0,0.0,0.12899999999999998,1.7777777777777777,5
chain,9,20,mfg_carrier_sense,456,,8.985,0.12155245781143217,0.11000000000000001,1.7777777777777777,5
chain,9,20,oracle_topology,456,2,8.925,0.0,0.0,1.7777777777777777,5
chain,9,50,dcf_ieee,456,16,8.935,0.3328287848128524,0.023500000000000007,1.7777777777777777,5
chain,9,50,dcf_topology,456,18,8.945,0.26828156850592627,0.0233,1.7777777777777777,5
chain,9,50,mfg_full_N,456,,9.0,0.0,0.03560000000000001,1.7777777777777777,5
chain,9,50,mfg_perfect_local,456,,9.0,0.0,0.0516,1.7777777777777777,5
chain,9,50,mfg_carrier_sense,456,,9.0,0.0,0.044000000000000004,1.7777777777777777,5
chain,9,50,oracle_topology,456,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,100,dcf_ieee,456,16,9.0,0.0,0.011750000000000003,1.7777777777777777,5
chain,9,100,dcf_topology,456,18,9.0,0.0,0.01165,1.7777777777777777,5
chain,9,100,mfg_full_N,456,,9.0,0.0,0.017800000000000003,1.7777777777777777,5
chain,9,100,mfg_perfect_local,456,,9.0,0.0,0.0258,1.7777777777777777,5
chain,9,100,mfg_carrier_sense,456,,9.0,0.0,0.022000000000000002,1.7777777777777777,5
chain,9,100,oracle_topology,456,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,200,dcf_ieee,456,16,9.0,0.0,0.005875000000000002,1.7777777777777777,5
chain,9,200,dcf_topology,456,18,9.0,0.0,0.005825,1.7777777777777777,5
chain,9,200,mfg_full_N,456,,9.0,0.0,0.008900000000000002,1.7777777777777777,5
chain,9,200,mfg_perfect_local,456,,9.0,0.0,0.0129,1.7777777777777777,5
chain,9,200,mfg_carrier_sense,456,,9.0,0.0,0.011000000000000001,1.7777777777777777,5
chain,9,200,oracle_topology,456,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,500,dcf_ieee,456,16,9.0,0.0,0.0023500000000000005,1.7777777777777777,5
chain,9,500,dcf_topology,456,18,9.0,0.0,0.0023300000000000005,1.7777777777777777,5
chain,9,500,mfg_full_N,456,,9.0,0.0,0.0035600000000000002,1.7777777777777777,5
chain,9,500,mfg_perfect_local,456,,9.0,0.0,0.0051600000000000005,1.7777777777777777,5
chain,9,500,mfg_carrier_sense,456,,9.0,0.0,0.0044,1.7777777777777777,5
chain,9,500,oracle_topology,456,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,20,dcf_ieee,789,16,8.275,1.0437312872574052,0.062,1.7777777777777777,5
chain,9,20,dcf_topology,789,18,8.285,1.055355390378047,0.05850000000000002,1.7777777777777777,5
chain,9,20,mfg_full_N,789,,9.0,0.0,0.08975,1.7777777777777777,5
chain,9,20,mfg_perfect_local,789,,9.0,0.0,0.127,1.7777777777777777,5
chain,9,20,mfg_carrier_sense,789,,8.98,0.13999999999999999,0.11074999999999999,1.7777777777777777,5
chain,9,20,oracle_topology,789,2,8.9,0.0,0.0,1.7777777777777777,5
chain,9,50,dcf_ieee,789,16,8.975,0.18540496217739155,0.025,1.7777777777777777,5
chain,9,50,dcf_topology,789,18,8.945,0.24894778569009202,0.0235,1.7777777777777777,5
chain,9,50,mfg_full_N,789,,9.0,0.0,0.0359,1.7777777777777777,5
chain,9,50,mfg_perfect_local,789,,9.0,0.0,0.0508,1.7777777777777777,5
chain,9,50,mfg_carrier_sense,789,,9.0,0.0,0.0443,1.7777777777777777,5
chain,9,50,oracle_topology,789,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,100,dcf_ieee,789,16,9.0,0.0,0.0125,1.7777777777777777,5
chain,9,100,dcf_topology,789,18,8.99,0.14106735979665885,0.01175,1.7777777777777777,5
chain,9,100,mfg_full_N,789,,9.0,0.0,0.01795,1.7777777777777777,5
chain,9,100,mfg_perfect_local,789,,9.0,0.0,0.0254,1.7777777777777777,5
chain,9,100,mfg_carrier_sense,789,,9.0,0.0,0.02215,1.7777777777777777,5
chain,9,100,oracle_topology,789,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,200,dcf_ieee,789,16,9.0,0.0,0.00625,1.7777777777777777,5
chain,9,200,dcf_topology,789,18,9.0,0.0,0.005875,1.7777777777777777,5
chain,9,200,mfg_full_N,789,,9.0,0.0,0.008975,1.7777777777777777,5
chain,9,200,mfg_perfect_local,789,,9.0,0.0,0.0127,1.7777777777777777,5
chain,9,200,mfg_carrier_sense,789,,9.0,0.0,0.011075,1.7777777777777777,5
chain,9,200,oracle_topology,789,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,500,dcf_ieee,789,16,9.0,0.0,0.0025,1.7777777777777777,5
chain,9,500,dcf_topology,789,18,9.0,0.0,0.00235,1.7777777777777777,5
chain,9,500,mfg_full_N,789,,9.0,0.0,0.00359,1.7777777777777777,5
chain,9,500,mfg_perfect_local,789,,9.0,0.0,0.00508,1.7777777777777777,5
chain,9,500,mfg_carrier_sense,789,,9.0,0.0,0.004430000000000001,1.7777777777777777,5
chain,9,500,oracle_topology,789,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,20,dcf_ieee,1234,16,8.225,1.1637761812307383,0.05775,1.7777777777777777,5
chain,9,20,dcf_topology,1234,18,8.375,1.0556396165358706,0.051000000000000004,1.7777777777777777,5
chain,9,20,mfg_full_N,1234,,9.0,0.0,0.09425,1.7777777777777777,5
chain,9,20,mfg_perfect_local,1234,,9.0,0.0,0.13225,1.7777777777777777,5
chain,9,20,mfg_carrier_sense,1234,,8.99,0.09949874371066199,0.11574999999999999,1.7777777777777777,5
chain,9,20,oracle_topology,1234,2,8.9,0.0,0.0,1.7777777777777777,5
chain,9,50,dcf_ieee,1234,16,8.955,0.25094820182659205,0.0231,1.7777777777777777,5
chain,9,50,dcf_topology,1234,18,8.915,0.3282910294235893,0.020499999999999997,1.7777777777777777,5
chain,9,50,mfg_full_N,1234,,9.0,0.0,0.0377,1.7777777777777777,5
chain,9,50,mfg_perfect_local,1234,,9.0,0.0,0.0529,1.7777777777777777,5
chain,9,50,mfg_carrier_sense,1234,,9.0,0.0,0.0463,1.7777777777777777,5
chain,9,50,oracle_topology,1234,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,100,dcf_ieee,1234,16,8.985,0.12155245781143219,0.01155,1.7777777777777777,5
chain,9,100,dcf_topology,1234,18,9.0,0.0,0.010249999999999999,1.7777777777777777,5
chain,9,100,mfg_full_N,1234,,9.0,0.0,0.01885,1.7777777777777777,5
chain,9,100,mfg_perfect_local,1234,,9.0,0.0,0.02645,1.7777777777777777,5
chain,9,100,mfg_carrier_sense,1234,,9.0,0.0,0.02315,1.7777777777777777,5
chain,9,100,oracle_topology,1234,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,200,dcf_ieee,1234,16,9.0,0.0,0.005775,1.7777777777777777,5
chain,9,200,dcf_topology,1234,18,9.0,0.0,0.005124999999999999,1.7777777777777777,5
chain,9,200,mfg_full_N,1234,,9.0,0.0,0.009425,1.7777777777777777,5
chain,9,200,mfg_perfect_local,1234,,9.0,0.0,0.013225,1.7777777777777777,5
chain,9,200,mfg_carrier_sense,1234,,9.0,0.0,0.011575,1.7777777777777777,5
chain,9,200,oracle_topology,1234,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,500,dcf_ieee,1234,16,9.0,0.0,0.0023100000000000004,1.7777777777777777,5
chain,9,500,dcf_topology,1234,18,9.0,0.0,0.00205,1.7777777777777777,5
chain,9,500,mfg_full_N,1234,,9.0,0.0,0.00377,1.7777777777777777,5
chain,9,500,mfg_perfect_local,1234,,9.0,0.0,0.00529,1.7777777777777777,5
chain,9,500,mfg_carrier_sense,1234,,9.0,0.0,0.0046300000000000004,1.7777777777777777,5
chain,9,500,oracle_topology,1234,2,9.0,0.0,0.0,1.7777777777777777,5
chain,16,20,dcf_ieee,42,16,14.675,1.5229494410518032,0.17299999999999996,1.875,8
chain,16,20,dcf_topology,42,32,8.975,1.906403682329637,0.0655,1.875,8
chain,16,20,mfg_full_N,42,,15.28,1.6557777628655361,0.17825000000000002,1.875,8
chain,16,20,mfg_perfect_local,42,,16.0,0.0,0.21899999999999997,1.875,8
chain,16,20,mfg_carrier_sense,42,,15.99,0.09949874371066199,0.22225,1.875,8
chain,16,20,oracle_topology,42,4,15.6125,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,42,16,15.92,0.35156791662493897,0.0699,1.875,8
chain,16,50,dcf_topology,42,32,15.475,0.899652710772329,0.0446,1.875,8
chain,16,50,mfg_full_N,42,,16.0,0.0,0.0738,1.875,8
chain,16,50,mfg_perfect_local,42,,16.0,0.0,0.08759999999999998,1.875,8
chain,16,50,mfg_carrier_sense,42,,16.0,0.0,0.0889,1.875,8
chain,16,50,oracle_topology,42,4,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,42,16,16.0,0.0,0.03495,1.875,8
chain,16,100,dcf_topology,42,32,16.0,0.0,0.0223,1.875,8
chain,16,100,mfg_full_N,42,,16.0,0.0,0.0369,1.875,8
chain,16,100,mfg_perfect_local,42,,16.0,0.0,0.04379999999999999,1.875,8
chain,16,100,mfg_carrier_sense,42,,16.0,0.0,0.04445,1.875,8
chain,16,100,oracle_topology,42,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,42,16,16.0,0.0,0.017475,1.875,8
chain,16,200,dcf_topology,42,32,16.0,0.0,0.01115,1.875,8
chain,16,200,mfg_full_N,42,,16.0,0.0,0.01845,1.875,8
chain,16,200,mfg_perfect_local,42,,16.0,0.0,0.021899999999999996,1.875,8
chain,16,200,mfg_carrier_sense,42,,16.0,0.0,0.022225,1.875,8
chain,16,200,oracle_topology,42,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,42,16,16.0,0.0,0.0069900000000000006,1.875,8
chain,16,500,dcf_topology,42,32,16.0,0.0,0.00446,1.875,8
chain,16,500,mfg_full_N,42,,16.0,0.0,0.007380000000000001,1.875,8
chain,16,500,mfg_perfect_local,42,,16.0,0.0,0.00876,1.875,8
chain,16,500,mfg_carrier_sense,42,,16.0,0.0,0.008890000000000002,1.875,8
chain,16,500,oracle_topology,42,4,16.0,0.0,0.0,1.875,8
chain,16,20,dcf_ieee,123,16,14.705,1.3921117052880492,0.16875,1.875,8
chain,16,20,dcf_topology,123,32,9.045,1.7357923262879116,0.067,1.875,8
chain,16,20,mfg_full_N,123,,15.23,1.6634602489990558,0.179,1.875,8
chain,16,20,mfg_perfect_local,123,,16.0,0.0,0.22625,1.875,8
chain,16,20,mfg_carrier_sense,123,,15.99,0.09949874371066199,0.22475,1.875,8
chain,16,20,oracle_topology,123,4,15.6125,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,123,16,15.945,0.303273803682415,0.0681,1.875,8
chain,16,50,dcf_topology,123,32,15.51,0.8659676668328904,0.045500000000000006,1.875,8
chain,16,50,mfg_full_N,123,,16.0,0.0,0.0745,1.875,8
chain,16,50,mfg_perfect_local,123,,16.0,0.0,0.09050000000000001,1.875,8
chain,16,50,mfg_carrier_sense,123,,16.0,0.0,0.08990000000000001,1.875,8
chain,16,50,oracle_topology,123,8,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,123,16,15.995,0.07053367989832944,0.03405,1.875,8
chain,16,100,dcf_topology,123,32,15.99,0.14106735979665888,0.0228,1.875,8
chain,16,100,mfg_full_N,123,,16.0,0.0,0.03725,1.875,8
chain,16,100,mfg_perfect_local,123,,16.0,0.0,0.045250000000000005,1.875,8
chain,16,100,mfg_carrier_sense,123,,16.0,0.0,0.044950000000000004,1.875,8
chain,16,100,oracle_topology,123,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,123,16,16.0,0.0,0.017025,1.875,8
chain,16,200,dcf_topology,123,32,16.0,0.0,0.0114,1.875,8
chain,16,200,mfg_full_N,123,,16.0,0.0,0.018625,1.875,8
chain,16,200,mfg_perfect_local,123,,16.0,0.0,0.022625000000000003,1.875,8
chain,16,200,mfg_carrier_sense,123,,16.0,0.0,0.022475000000000002,1.875,8
chain,16,200,oracle_topology,123,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,123,16,16.0,0.0,0.006810000000000002,1.875,8
chain,16,500,dcf_topology,123,32,16.0,0.0,0.004560000000000001,1.875,8
chain,16,500,mfg_full_N,123,,16.0,0.0,0.007450000000000001,1.875,8
chain,16,500,mfg_perfect_local,123,,16.0,0.0,0.00905,1.875,8
chain,16,500,mfg_carrier_sense,123,,16.0,0.0,0.00899,1.875,8
chain,16,500,oracle_topology,123,4,16.0,0.0,0.0,1.875,8
chain,16,20,dcf_ieee,456,16,14.885,1.4113025898084364,0.17325,1.875,8
chain,16,20,dcf_topology,456,32,8.86,2.0470466531078375,0.061500000000000006,1.875,8
chain,16,20,mfg_full_N,456,,15.62,0.9568698971124548,0.18575,1.875,8
chain,16,20,mfg_perfect_local,456,,16.0,0.0,0.2235,1.875,8
chain,16,20,mfg_carrier_sense,456,,15.995,0.07053367989832943,0.22675,1.875,8
chain,16,20,oracle_topology,456,4,15.6375,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,456,16,15.975,0.18540496217739155,0.0698,1.875,8
chain,16,50,dcf_topology,456,32,15.45,0.8874119674649424,0.0435,1.875,8
chain,16,50,mfg_full_N,456,,16.0,0.0,0.07519999999999999,1.875,8
chain,16,50,mfg_perfect_local,456,,16.0,0.0,0.0894,1.875,8
chain,16,50,mfg_carrier_sense,456,,16.0,0.0,0.0907,1.875,8
chain,16,50,oracle_topology,456,4,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,456,16,16.0,0.0,0.0349,1.875,8
chain,16,100,dcf_topology,456,32,15.985,0.12155245781143217,0.0218,1.875,8
chain,16,100,mfg_full_N,456,,16.0,0.0,0.037599999999999995,1.875,8
chain,16,100,mfg_perfect_local,456,,16.0,0.0,0.0447,1.875,8
chain,16,100,mfg_carrier_sense,456,,16.0,0.0,0.04535,1.875,8
chain,16,100,oracle_topology,456,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,456,16,16.0,0.0,0.01745,1.875,8
chain,16,200,dcf_topology,456,32,16.0,0.0,0.0109,1.875,8
chain,16,200,mfg_full_N,456,,16.0,0.0,0.018799999999999997,1.875,8
chain,16,200,mfg_perfect_local,456,,16.0,0.0,0.02235,1.875,8
chain,16,200,mfg_carrier_sense,456,,16.0,0.0,0.022675,1.875,8
chain,16,200,oracle_topology,456,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,456,16,16.0,0.0,0.006980000000000001,1.875,8
chain,16,500,dcf_topology,456,32,16.0,0.0,0.00436,1.875,8
chain,16,500,mfg_full_N,456,,16.0,0.0,0.0075200000000000015,1.875,8
chain,16,500,mfg_perfect_local,456,,16.0,0.0,0.008939999999999998,1.875,8
chain,16,500,mfg_carrier_sense,456,,16.0,0.0,0.00907,1.875,8
chain,16,500,oracle_topology,456,4,16.0,0.0,0.0,1.875,8
chain,16,20,dcf_ieee,789,16,14.735,1.405266878567911,0.17475,1.875,8
chain,16,20,dcf_topology,789,32,9.12,1.7336666346215466,0.07750000000000001,1.875,8
chain,16,20,mfg_full_N,789,,15.52,1.1356055653262713,0.18049999999999997,1.875,8
chain,16,20,mfg_perfect_local,789,,16.0,0.0,0.22524999999999998,1.875,8
chain,16,20,mfg_carrier_sense,789,,15.97,0.17058722109231983,0.22274999999999998,1.875,8
chain,16,20,oracle_topology,789,4,15.525,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,789,16,15.96,0.21999999999999997,0.0708,1.875,8
chain,16,50,dcf_topology,789,32,15.585,0.8141099434351603,0.051300000000000005,1.875,8
chain,16,50,mfg_full_N,789,,16.0,0.0,0.0736,1.875,8
chain,16,50,mfg_perfect_local,789,,16.0,0.0,0.09009999999999999,1.875,8
chain,16,50,mfg_carrier_sense,789,,16.0,0.0,0.0891,1.875,8
chain,16,50,oracle_topology,789,7,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,789,16,16.0,0.0,0.0354,1.875,8
chain,16,100,dcf_topology,789,32,15.985,0.15740076238697193,0.025650000000000003,1.875,8
chain,16,100,mfg_full_N,789,,16.0,0.0,0.0368,1.875,8
chain,16,100,mfg_perfect_local,789,,16.0,0.0,0.04504999999999999,1.875,8
chain,16,100,mfg_carrier_sense,789,,16.0,0.0,0.04455,1.875,8
chain,16,100,oracle_topology,789,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,789,16,16.0,0.0,0.0177,1.875,8
chain,16,200,dcf_topology,789,32,16.0,0.0,0.012825000000000001,1.875,8
chain,16,200,mfg_full_N,789,,16.0,0.0,0.0184,1.875,8
chain,16,200,mfg_perfect_local,789,,16.0,0.0,0.022524999999999996,1.875,8
chain,16,200,mfg_carrier_sense,789,,16.0,0.0,0.022275,1.875,8
chain,16,200,oracle_topology,789,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,789,16,16.0,0.0,0.007080000000000002,1.875,8
chain,16,500,dcf_topology,789,32,16.0,0.0,0.00513,1.875,8
chain,16,500,mfg_full_N,789,,16.0,0.0,0.007360000000000002,1.875,8
chain,16,500,mfg_perfect_local,789,,16.0,0.0,0.00901,1.875,8
chain,16,500,mfg_carrier_sense,789,,16.0,0.0,0.00891,1.875,8
chain,16,500,oracle_topology,789,4,16.0,0.0,0.0,1.875,8
chain,16,20,dcf_ieee,1234,16,14.685,1.2711313858134416,0.16774999999999998,1.875,8
chain,16,20,dcf_topology,1234,32,8.835,1.7993818382989202,0.059500000000000004,1.875,8
chain,16,20,mfg_full_N,1234,,15.46,1.299384469662463,0.17874999999999996,1.875,8
chain,16,20,mfg_perfect_local,1234,,16.0,0.0,0.226,1.875,8
chain,16,20,mfg_carrier_sense,1234,,15.96,0.19595917942265423,0.22149999999999997,1.875,8
chain,16,20,oracle_topology,1234,4,15.4875,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,1234,16,15.93,0.3241913015489466,0.0673,1.875,8
chain,16,50,dcf_topology,1234,32,15.505,0.8366450860430604,0.042699999999999995,1.875,8
chain,16,50,mfg_full_N,1234,,16.0,0.0,0.0735,1.875,8
chain,16,50,mfg_perfect_local,1234,,16.0,0.0,0.0904,1.875,8
chain,16,50,mfg_carrier_sense,1234,,16.0,0.0,0.0886,1.875,8
chain,16,50,oracle_topology,1234,7,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,1234,16,16.0,0.0,0.03365,1.875,8
chain,16,100,dcf_topology,1234,32,16.0,0.0,0.021399999999999995,1.875,8
chain,16,100,mfg_full_N,1234,,16.0,0.0,0.03675,1.875,8
chain,16,100,mfg_perfect_local,1234,,16.0,0.0,0.0452,1.875,8
chain,16,100,mfg_carrier_sense,1234,,16.0,0.0,0.0443,1.875,8
chain,16,100,oracle_topology,1234,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,1234,16,16.0,0.0,0.016825,1.875,8
chain,16,200,dcf_topology,1234,32,16.0,0.0,0.010699999999999998,1.875,8
chain,16,200,mfg_full_N,1234,,16.0,0.0,0.018375,1.875,8
chain,16,200,mfg_perfect_local,1234,,16.0,0.0,0.0226,1.875,8
chain,16,200,mfg_carrier_sense,1234,,16.0,0.0,0.02215,1.875,8
chain,16,200,oracle_topology,1234,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,1234,16,16.0,0.0,0.006730000000000002,1.875,8
chain,16,500,dcf_topology,1234,32,16.0,0.0,0.004280000000000001,1.875,8
chain,16,500,mfg_full_N,1234,,16.0,0.0,0.007350000000000001,1.875,8
chain,16,500,mfg_perfect_local,1234,,16.0,0.0,0.00904,1.875,8
chain,16,500,mfg_carrier_sense,1234,,16.0,0.0,0.00886,1.875,8
chain,16,500,oracle_topology,1234,4,16.0,0.0,0.0,1.875,8
chain,25,20,dcf_ieee,42,16,22.84,1.6983521425193306,0.33025,1.92,13
chain,25,20,dcf_topology,42,50,9.375,2.470703341156117,0.075,1.92,13
chain,25,20,mfg_full_N,42,,18.335,3.9525656224786454,0.23875,1.92,13
chain,25,20,mfg_perfect_local,42,,24.995,0.07053367989832941,0.292,1.92,13
chain,25,20,mfg_carrier_sense,42,,24.94,0.2576819745345025,0.3172499999999999,1.92,13
chain,25,20,oracle_topology,42,6,24.1625,0.0,0.0,1.92,13
chain,25,50,dcf_ieee,42,16,24.925,0.2989565185775349,0.13340000000000002,1.92,13
chain,25,50,dcf_topology,42,50,23.225,1.563449711375457,0.077,1.92,13
chain,25,50,mfg_full_N,42,,25.0,0.0,0.12540000000000004,1.92,13
chain,25,50,mfg_perfect_local,42,,25.0,0.0,0.11680000000000003,1.92,13
chain,25,50,mfg_carrier_sense,42,,25.0,0.0,0.12690000000000004,1.92,13
chain,25,50,oracle_topology,42,6,24.9625,0.0,0.0,1.92,13
chain,25,100,dcf_ieee,42,16,24.995,0.0705336798983294,0.06670000000000001,1.92,13
chain,25,100,dcf_topology,42,50,24.72,0.5929586832149437,0.04075000000000001,1.92,13
chain,25,100,mfg_full_N,42,,25.0,0.0,0.06270000000000002,1.92,13
chain,25,100,mfg_perfect_local,42,,25.0,0.0,0.058400000000000014,1.92,13
chain,25,100,mfg_carrier_sense,42,,25.0,0.0,0.06345000000000002,1.92,13
chain,25,100,oracle_topology,42,6,25.0,0.0,0.0,1.92,13
chain,25,200,dcf_ieee,42,16,25.0,0.0,0.033350000000000005,1.92,13
chain,25,200,dcf_topology,42,50,25.0,0.0,0.020375000000000004,1.92,13
chain,25,200,mfg_full_N,42,,25.0,0.0,0.03135000000000001,1.92,13
chain,25,200,mfg_perfect_local,42,,25.0,0.0,0.029200000000000007,1.92,13
chain,25,200,mfg_carrier_sense,42,,25.0,0.0,0.03172500000000001,1.92,13
chain,25,200,oracle_topology,42,6,25.0,0.0,0.0,1.92,13
chain,25,500,dcf_ieee,42,16,25.0,0.0,0.013340000000000003,1.92,13
chain,25,500,dcf_topology,42,50,25.0,0.0,0.008150000000000001,1.92,13
chain,25,500,mfg_full_N,42,,25.0,0.0,0.01254,1.92,13
chain,25,500,mfg_perfect_local,42,,25.0,0.0,0.011680000000000001,1.92,13
chain,25,500,mfg_carrier_sense,42,,25.0,0.0,0.012690000000000002,1.92,13
chain,25,500,oracle_topology,42,6,25.0,0.0,0.0,1.92,13
chain,25,20,dcf_ieee,123,16,22.995,1.81795902044023,0.33699999999999997,1.92,13
chain,25,20,dcf_topology,123,50,9.43,2.185200219659517,0.07450000000000001,1.92,13
chain,25,20,mfg_full_N,123,,18.29,3.642238322789985,0.23024999999999998,1.92,13
chain,25,20,mfg_perfect_local,123,,25.0,0.0,0.28675,1.92,13
