eps_idle,eps_coll,c_idle,c_coll,T,rho
0.1,0.63496,1.1051709180756477,1.886946662082677,0.7185069444444444,0.10848389034248987
0.125992,0.63496,1.1342730940619756,1.886946662082677,0.7164831349206349,0.1098703294725255
0.15874,0.63496,1.1720331784361693,1.886946662082677,0.7168402777777778,0.14303013528007474
0.2,0.63496,1.2214027581601699,1.886946662082677,0.7174503968253968,0.17132427162986213
0.251984,0.63496,1.2865754519129273,1.886946662082677,0.7154811507936508,0.24391123189661745
0.31748,0.63496,1.3736617713551895,1.886946662082677,0.7151736111111111,0.3278008586548665
0.4,0.63496,1.4918246976412703,1.886946662082677,0.7214186507936508,0.5608575475460333
0.503968,0.63496,1.6552763934649535,1.886946662082677,0.714578373015873,0.7451807939802442
0.63496,0.63496,1.886946662082677,1.886946662082677,0.708015873015873,0.9755352538953033
0.8,0.63496,2.225540928492468,1.886946662082677,0.6823710317460318,1.17527586758356
0.05,0.8,1.0512710963760241,2.225540928492468,0.7186904761904762,0.07651427309369996
0.062996,0.8,1.0650225791324688,2.225540928492468,0.7192509920634921,0.07455120999165522
0.07937,0.8,1.0826048117555036,2.225540928492468,0.7176388888888889,0.08457518869750338
0.1,0.8,1.1051709180756477,2.225540928492468,0.7166220238095238,0.08385073821043669
0.125992,0.8,1.1342730940619756,2.225540928492468,0.7185218253968254,0.1043533488892264
0.15874,0.8,1.1720331784361693,2.225540928492468,0.7187896825396826,0.12507245976757667
0.2,0.8,1.2214027581601699,2.225540928492468,0.7214037698412699,0.1503764568363874
0.251984,0.8,1.2865754519129273,2.225540928492468,0.7162946428571428,0.19115681589972647
0.31748,0.8,1.3736617713551895,2.225540928492468,0.721031746031746,0.28615850302696755
0.4,0.8,1.4918246976412703,2.225540928492468,0.7165625,0.4400279664126153
0.503968,0.8,1.6552763934649535,2.225540928492468,0.7191071428571428,0.6804348425902933
0.63496,0.8,1.886946662082677,2.225540928492468,0.7078869047619047,0.9362623502207273
0.8,0.8,2.225540928492468,2.225540928492468,0.7007787698412699,1.1617743864889543
