eps_idle,eps_coll,c_idle,c_coll,T,rho,F,on_front
0.05,0.05,1.0512710963760241,1.0512710963760241,0.6993849206349206,1.0,1.0,False
0.05,0.062996,1.0512710963760241,1.0650225791324688,0.6989236111111111,1.0,1.0,False
0.05,0.07937,1.0512710963760241,1.0826048117555036,0.6999355158730158,1.0,1.0,False
0.05,0.1,1.0512710963760241,1.1051709180756477,0.6984474206349206,1.0,1.0,False
0.05,0.125992,1.0512710963760241,1.1342730940619756,0.6982638888888889,1.0,1.0,False
0.05,0.15874,1.0512710963760241,1.1720331784361693,0.6987996031746032,1.0,1.0,False
0.05,0.2,1.0512710963760241,1.2214027581601699,0.6967311507936508,1.0,1.0,False
0.05,0.251984,1.0512710963760241,1.2865754519129273,0.6965029761904762,1.0,1.0,False
0.05,0.31748,1.0512710963760241,1.3736617713551895,0.6965972222222222,1.0,1.0,False
0.05,0.4,1.0512710963760241,1.4918246976412703,0.6966468253968254,1.0,1.0,False
0.05,0.503968,1.0512710963760241,1.6552763934649535,0.6975694444444445,1.0,1.0,False
0.05,0.63496,1.0512710963760241,1.886946662082677,0.698030753968254,1.0,1.0,False
0.05,0.8,1.0512710963760241,2.225540928492468,0.6972519841269841,1.0,1.0,False
0.062996,0.05,1.0650225791324688,1.0512710963760241,0.713030753968254,1.0,1.0,False
0.062996,0.062996,1.0650225791324688,1.0650225791324688,0.7129513888888889,1.0,1.0,False
0.062996,0.07937,1.0650225791324688,1.0826048117555036,0.7103373015873016,1.0,1.0,False
0.062996,0.1,1.0650225791324688,1.1051709180756477,0.7115525793650793,1.0,1.0,False
0.062996,0.125992,1.0650225791324688,1.1342730940619756,0.7131994047619048,1.0,1.0,False
0.062996,0.15874,1.0650225791324688,1.1720331784361693,0.708452380952381,1.0,1.0,False
0.062996,0.2,1.0650225791324688,1.2214027581601699,0.7113144841269842,1.0,1.0,False
0.062996,0.251984,1.0650225791324688,1.2865754519129273,0.7123511904761904,1.0,1.0,False
0.062996,0.31748,1.0650225791324688,1.3736617713551895,0.712703373015873,1.0,1.0,False
0.062996,0.4,1.0650225791324688,1.4918246976412703,0.7125148809523809,1.0,1.0,False
0.062996,0.503968,1.0650225791324688,1.6552763934649535,0.7105406746031746,1.0,1.0,False
0.062996,0.63496,1.0650225791324688,1.886946662082677,0.711046626984127,1.0,1.0,False
0.062996,0.8,1.0650225791324688,2.225540928492468,0.7103323412698412,1.0,1.0,False
0.07937,0.05,1.0826048117555036,1.0512710963760241,0.7205505952380953,1.0,1.0,False
0.07937,0.062996,1.0826048117555036,1.0650225791324688,0.7206001984126984,1.0,1.0,False
0.07937,0.07937,1.0826048117555036,1.0826048117555036,0.7193452380952381,1.0,1.0,False
0.07937,0.1,1.0826048117555036,1.1051709180756477,0.7183829365079365,1.0,1.0,False
0.07937,0.125992,1.0826048117555036,1.1342730940619756,0.7184424603174603,1.0,1.0,False
0.07937,0.15874,1.0826048117555036,1.1720331784361693,0.7199702380952381,1.0,1.0,False
0.07937,0.2,1.0826048117555036,1.2214027581601699,0.7202232142857142,1.0,1.0,False
0.07937,0.251984,1.0826048117555036,1.2865754519129273,0.7208035714285714,1.0,1.0,False
0.07937,0.31748,1.0826048117555036,1.3736617713551895,0.7221478174603174,1.0,1.0,False
0.07937,0.4,1.0826048117555036,1.4918246976412703,0.7206200396825397,1.0,1.0,False
0.07937,0.503968,1.0826048117555036,1.6552763934649535,0.7226438492063492,1.0,1.0,False
0.07937,0.63496,1.0826048117555036,1.886946662082677,0.7209573412698412,1.0,1.0,False
