eps_idle,eps_coll,c_idle,c_coll,T,rho,F,on_front
0.05,0.05,1.0512710963760241,1.0512710963760241,0.7653571428571428,1.0,1.0,False
0.05,0.062996,1.0512710963760241,1.0650225791324688,0.7633630952380952,1.0,1.0,False
0.05,0.07937,1.0512710963760241,1.0826048117555036,0.7646279761904762,1.0,1.0,False
0.05,0.1,1.0512710963760241,1.1051709180756477,0.7659275793650794,1.0,1.0,False
0.05,0.125992,1.0512710963760241,1.1342730940619756,0.7678472222222222,1.0,1.0,False
0.05,0.15874,1.0512710963760241,1.1720331784361693,0.765327380952381,1.0,1.0,False
0.05,0.2,1.0512710963760241,1.2214027581601699,0.7556696428571429,1.0,1.0,False
0.05,0.251984,1.0512710963760241,1.2865754519129273,0.7634126984126984,1.0,1.0,False
0.05,0.31748,1.0512710963760241,1.3736617713551895,0.757375992063492,1.0,1.0,False
0.05,0.4,1.0512710963760241,1.4918246976412703,0.7577728174603174,1.0,1.0,False
0.05,0.503968,1.0512710963760241,1.6552763934649535,0.7595188492063492,1.0,1.0,False
0.05,0.63496,1.0512710963760241,1.886946662082677,0.7565178571428571,1.0,1.0,False
0.05,0.8,1.0512710963760241,2.225540928492468,0.762375992063492,1.0,1.0,False
0.062996,0.05,1.0650225791324688,1.0512710963760241,0.7692212301587301,1.0,1.0,False
0.062996,0.062996,1.0650225791324688,1.0650225791324688,0.7684176587301588,1.0,1.0,False
0.062996,0.07937,1.0650225791324688,1.0826048117555036,0.7695982142857143,1.0,1.0,True
0.062996,0.1,1.0650225791324688,1.1051709180756477,0.7648660714285714,1.0,1.0,False
0.062996,0.125992,1.0650225791324688,1.1342730940619756,0.761453373015873,1.0,1.0,False
0.062996,0.15874,1.0650225791324688,1.1720331784361693,0.7567063492063492,1.0,1.0,False
0.062996,0.2,1.0650225791324688,1.2214027581601699,0.7566319444444445,1.0,1.0,False
0.062996,0.251984,1.0650225791324688,1.2865754519129273,0.7585267857142857,1.0,1.0,False
0.062996,0.31748,1.0650225791324688,1.3736617713551895,0.7612996031746032,1.0,1.0,False
0.062996,0.4,1.0650225791324688,1.4918246976412703,0.7604464285714285,1.0,1.0,False
0.062996,0.503968,1.0650225791324688,1.6552763934649535,0.7661805555555555,1.0,1.0,False
0.062996,0.63496,1.0650225791324688,1.886946662082677,0.7576636904761904,1.0,1.0,False
0.062996,0.8,1.0650225791324688,2.225540928492468,0.7645089285714286,1.0,1.0,False
0.07937,0.05,1.0826048117555036,1.0512710963760241,0.7546378968253968,1.0,1.0,False
0.07937,0.062996,1.0826048117555036,1.0650225791324688,0.7578373015873016,1.0,1.0,False
0.07937,0.07937,1.0826048117555036,1.0826048117555036,0.7573859126984127,1.0,1.0,False
0.07937,0.1,1.0826048117555036,1.1051709180756477,0.7599603174603174,1.0,1.0,False
0.07937,0.125992,1.0826048117555036,1.1342730940619756,0.761656746031746,1.0,1.0,False
0.07937,0.15874,1.0826048117555036,1.1720331784361693,0.760734126984127,1.0,1.0,False
0.07937,0.2,1.0826048117555036,1.2214027581601699,0.7576785714285714,1.0,1.0,False
0.07937,0.251984,1.0826048117555036,1.2865754519129273,0.7561607142857143,1.0,1.0,False
