n_vis,n_nat,w_eff,access,eps_idle,eps_coll,c_idle,c_coll,T,rho,J_a0.0,J_a0.05,J_a0.1,J_a0.2,J_a0.5
10,10,420,basic,0.087055,0.459479,1.0909566806856736,1.583248897402281,0.6327430555555555,0.11530169879508627,-0.45769085463798215,-0.6910147302147951,-0.9243386057916081,-1.390986356945234,-2.7909296104061116
10,10,420,basic,0.087055,0.8,1.0909566806856736,2.225540928492468,0.640530753968254,0.08911880183689432,-0.4454581432348203,-0.7377423457978376,-1.030026548360855,-1.6145949534868898,-3.3683001688649936
10,10,420,basic,0.151572,0.05,1.1636620824634731,1.0512710963760241,0.6237400793650794,0.2461151845784359,-0.4720215368684158,-0.5702955152612341,-0.6685694936540525,-0.8651174504396892,-1.4547613207965995
10,10,420,basic,0.151572,0.087055,1.1636620824634731,1.0909566806856736,0.6252331349206349,0.23519798170523692,-0.4696306829258447,-0.5743685484061829,-0.679106413886521,-0.8885821448471973,-1.5170093377292262
10,10,420,basic,0.151572,0.151572,1.1636620824634731,1.1636620824634731,0.6375744047619047,0.21426070720037343,-0.45008429540802175,-0.568750820299291,-0.6874173451905602,-0.9247503949730986,-1.636749544320714
10,10,420,basic,0.151572,0.263902,1.1636620824634731,1.3020005939902721,0.6232936507936508,0.1794263704080983,-0.47273752165648225,-0.6203120634335201,-0.7678866052105578,-1.0630356887646335,-1.9484829394268601
10,10,420,basic,0.151572,0.459479,1.1636620824634731,1.583248897402281,0.6178373015873015,0.16268987443398952,-0.48153012222499875,-0.6464064880656476,-0.8112828539062965,-1.1410355855875942,-2.1302937806314874
10,10,420,basic,0.151572,0.8,1.1636620824634731,2.225540928492468,0.6250446428571429,0.12967327730558928,-0.46993220322520585,-0.6785709755325066,-0.8872097478398073,-1.3044872924544086,-2.556319926298213
10,10,420,basic,0.263902,0.05,1.3020005939902721,1.0512710963760241,0.6223363095238095,0.4247148561727362,-0.4742746418106779,-0.5109403171150657,-0.5476059924194535,-0.620937343028229,-0.8409313948545558
10,10,420,basic,0.263902,0.087055,1.3020005939902721,1.0909566806856736,0.621984126984127,0.4203298456041853,-0.4748407058867048,-0.512400496318984,-0.5499602867512632,-0.6250798676158216,-0.8504386102094967
10,10,420,basic,0.263902,0.151572,1.3020005939902721,1.1636620824634731,0.6375545634920635,0.3851522200869829,-0.4501154158206809,-0.49563234452804783,-0.5411492732354148,-0.6321831306501488,-0.9052847028943505
10,10,420,basic,0.263902,0.263902,1.3020005939902721,1.3020005939902721,0.6270436507936508,0.3443976837641996,-0.4667391222817999,-0.5235524698868529,-0.5803658174919059,-0.6939925127020119,-1.0348725983323297
