eps_idle,eps_coll,c_idle,c_coll,T,rho,F,on_front
0.05,0.05,1.0512710963760241,1.0512710963760241,0.6248015873015873,0.10829628453477294,0.007145909376030375,False
0.05,0.062996,1.0512710963760241,1.0650225791324688,0.6261259920634921,0.10362283822003217,0.005861921730243475,False
0.05,0.07937,1.0512710963760241,1.0826048117555036,0.6242212301587302,0.10155511232249709,0.005347790384843955,False
0.05,0.1,1.0512710963760241,1.1051709180756477,0.625094246031746,0.10079432466532824,0.005166678659022871,False
0.05,0.125992,1.0512710963760241,1.1342730940619756,0.6234573412698413,0.08996013970991894,0.0030265387378367067,False
0.05,0.15874,1.0512710963760241,1.1720331784361693,0.6241021825396825,0.0906540347642248,0.003140467208366306,False
0.05,0.2,1.0512710963760241,1.2214027581601699,0.6270089285714285,0.09073217040465172,0.003153482635791249,False
0.05,0.251984,1.0512710963760241,1.2865754519129273,0.6328472222222222,0.08803749745261871,0.0027261544298758044,False
0.05,0.31748,1.0512710963760241,1.3736617713551895,0.6370585317460318,0.09070240051078012,0.003148519247417198,False
0.05,0.4,1.0512710963760241,1.4918246976412703,0.6350297619047619,0.07276093171486152,0.0010411606263295388,False
0.05,0.503968,1.0512710963760241,1.6552763934649535,0.6434375,0.059783991304146716,0.00035778196472055853,True
0.05,0.63496,1.0512710963760241,1.886946662082677,0.6425793650793651,0.05949329957388995,0.0003480821240593388,False
0.05,0.8,1.0512710963760241,2.225540928492468,0.6381001984126984,0.06051725344174875,0.0003831617896393196,False
0.062996,0.05,1.0650225791324688,1.0512710963760241,0.6232539682539683,0.10603431809499554,0.006502931149029045,False
0.062996,0.062996,1.0650225791324688,1.0650225791324688,0.6228373015873016,0.1048389665827785,0.006179534612260933,False
0.062996,0.07937,1.0650225791324688,1.0826048117555036,0.6240972222222222,0.10593873690568918,0.00647665928737087,False
0.062996,0.1,1.0650225791324688,1.1051709180756477,0.6253025793650794,0.10494919126454653,0.006208887576681944,False
0.062996,0.125992,1.0650225791324688,1.1342730940619756,0.6264037698412699,0.10034604816166864,0.005061960363027164,False
0.062996,0.15874,1.0650225791324688,1.1720331784361693,0.6242212301587302,0.10155511232249709,0.005347790384843955,False
