eps_idle,eps_coll,c_idle,c_coll,T,rho
0.4,0.07937,1.4918246976412703,1.0826048117555036,0.5917906746031746,0.6538703323414777
0.503968,0.07937,1.6552763934649535,1.0826048117555036,0.552390873015873,0.8131139886137102
0.63496,0.07937,1.886946662082677,1.0826048117555036,0.5386656746031746,0.9738569915741977
0.8,0.07937,2.225540928492468,1.0826048117555036,0.4986706349206349,1.0642979349858752
0.05,0.1,1.0512710963760241,1.1051709180756477,0.6326140873015873,0.11944956286509585
0.062996,0.1,1.0650225791324688,1.1051709180756477,0.6404613095238095,0.14039979243631745
0.07937,0.1,1.0826048117555036,1.1051709180756477,0.6358581349206349,0.14146299604490245
0.1,0.1,1.1051709180756477,1.1051709180756477,0.6385565476190476,0.1643712179472241
0.125992,0.1,1.1342730940619756,1.1051709180756477,0.6202132936507937,0.19647298756348222
0.15874,0.1,1.1720331784361693,1.1051709180756477,0.6191418650793651,0.2338906736955111
0.2,0.1,1.2214027581601699,1.1051709180756477,0.6373561507936508,0.2886894801970566
0.251984,0.1,1.2865754519129273,1.1051709180756477,0.6338640873015873,0.3531658149890051
0.31748,0.1,1.3736617713551895,1.1051709180756477,0.6117956349206349,0.5009323971525401
0.4,0.1,1.4918246976412703,1.1051709180756477,0.5902480158730159,0.6319478293023177
0.503968,0.1,1.6552763934649535,1.1051709180756477,0.5552579365079365,0.8366446310523494
0.63496,0.1,1.886946662082677,1.1051709180756477,0.5403224206349206,0.9683004525883833
0.8,0.1,2.225540928492468,1.1051709180756477,0.47395337301587304,1.011941516918021
0.05,0.125992,1.0512710963760241,1.1342730940619756,0.6361359126984127,0.11273733868766814
0.062996,0.125992,1.0650225791324688,1.1342730940619756,0.6337599206349206,0.13477764037380838
0.07937,0.125992,1.0826048117555036,1.1342730940619756,0.6362400793650793,0.14377933357241982
0.1,0.125992,1.1051709180756477,1.1342730940619756,0.6445634920634921,0.15883765314289233
0.125992,0.125992,1.1342730940619756,1.1342730940619756,0.615014880952381,0.19258470646116124
0.15874,0.125992,1.1720331784361693,1.1342730940619756,0.6260565476190476,0.22319412421858287
0.2,0.125992,1.2214027581601699,1.1342730940619756,0.6302529761904762,0.27321165757640153
0.251984,0.125992,1.2865754519129273,1.1342730940619756,0.6290476190476191,0.3530627050214484
0.31748,0.125992,1.3736617713551895,1.1342730940619756,0.611359126984127,0.4946531440162272
0.4,0.125992,1.4918246976412703,1.1342730940619756,0.5859920634920635,0.5801787770027764
0.503968,0.125992,1.6552763934649535,1.1342730940619756,0.5717609126984127,0.8099282535331014
0.63496,0.125992,1.886946662082677,1.1342730940619756,0.5384523809523809,0.9353121084825705
0.8,0.125992,2.225540928492468,1.1342730940619756,0.47890873015873014,1.019596470149563
0.05,0.15874,1.0512710963760241,1.1720331784361693,0.6357440476190476,0.11455456205233837
0.062996,0.15874,1.0650225791324688,1.1720331784361693,0.628735119047619,0.12815475767831924
0.07937,0.15874,1.0826048117555036,1.1720331784361693,0.635327380952381,0.1386767851844912
0.1,0.15874,1.1051709180756477,1.1720331784361693,0.6341617063492063,0.14867771633280405
0.125992,0.15874,1.1342730940619756,1.1720331784361693,0.6282638888888888,0.181796649244422
0.15874,0.15874,1.1720331784361693,1.1720331784361693,0.6302579365079365,0.21852668030851566
0.2,0.15874,1.2214027581601699,1.1720331784361693,0.617485119047619,0.29862232397477606
0.251984,0.15874,1.2865754519129273,1.1720331784361693,0.6149503968253969,0.3483956313420556
0.31748,0.15874,1.3736617713551895,1.1720331784361693,0.6126438492063492,0.5030888437279875
0.4,0.15874,1.4918246976412703,1.1720331784361693,0.5981646825396826,0.5773447217845592
0.503968,0.15874,1.6552763934649535,1.1720331784361693,0.557157738095238,0.7264763227477898
0.63496,0.15874,1.886946662082677,1.1720331784361693,0.5476835317460318,0.9749033175441297
0.8,0.15874,2.225540928492468,1.1720331784361693,0.484796626984127,1.0309715045787078
0.05,0.2,1.0512710963760241,1.2214027581601699,0.6350099206349207,0.12107672358574575
0.062996,0.2,1.0650225791324688,1.2214027581601699,0.6360317460317461,0.11849575742450712
0.07937,0.2,1.0826048117555036,1.2214027581601699,0.6359623015873016,0.1333749317525934
0.1,0.2,1.1051709180756477,1.2214027581601699,0.637172619047619,0.14417612530555685
0.125992,0.2,1.1342730940619756,1.2214027581601699,0.6305902777777778,0.1728193066775744
0.15874,0.2,1.1720331784361693,1.2214027581601699,0.6405753968253968,0.1969955087501936
0.2,0.2,1.2214027581601699,1.2214027581601699,0.6268105158730158,0.2799192814466031
0.251984,0.2,1.2865754519129273,1.2214027581601699,0.6255952380952381,0.3320805581985411
0.31748,0.2,1.3736617713551895,1.2214027581601699,0.6031845238095238,0.43561783523297315
0.4,0.2,1.4918246976412703,1.2214027581601699,0.5898313492063492,0.5961483474896981
0.503968,0.2,1.6552763934649535,1.2214027581601699,0.5675198412698412,0.7648848022934657
0.63496,0.2,1.886946662082677,1.2214027581601699,0.5288045634920635,0.8912547956513175
0.8,0.2,2.225540928492468,1.2214027581601699,0.48058035714285713,1.02796098467255
0.05,0.251984,1.0512710963760241,1.2865754519129273,0.6353521825396825,0.10430410580308697
0.062996,0.251984,1.0650225791324688,1.2865754519129273,0.6322718253968254,0.11036668601823231
0.07937,0.251984,1.0826048117555036,1.2865754519129273,0.6290823412698413,0.12666472169874549
0.1,0.251984,1.1051709180756477,1.2865754519129273,0.6305605158730159,0.12960879791694527
0.125992,0.251984,1.1342730940619756,1.2865754519129273,0.6300793650793651,0.16067829701473738
0.15874,0.251984,1.1720331784361693,1.2865754519129273,0.6307291666666667,0.18975266407140892
0.2,0.251984,1.2214027581601699,1.2865754519129273,0.6217906746031746,0.2506681132481871
0.251984,0.251984,1.2865754519129273,1.2865754519129273,0.627624007936508,0.33532233717171556
0.31748,0.251984,1.3736617713551895,1.2865754519129273,0.6116319444444445,0.43213170593244393
0.4,0.251984,1.4918246976412703,1.2865754519129273,0.5878125,0.5701627806890964
0.503968,0.251984,1.6552763934649535,1.2865754519129273,0.5650892857142857,0.737803058232826
0.63496,0.251984,1.886946662082677,1.2865754519129273,0.5438293650793651,0.8876099091539276
0.8,0.251984,2.225540928492468,1.2865754519129273,0.48140376984126987,0.9882845102059742
0.05,0.31748,1.0512710963760241,1.3736617713551895,0.6378125,0.10068204972663572
0.062996,0.31748,1.0650225791324688,1.3736617713551895,0.6311954365079365,0.10513245683659597
0.07937,0.31748,1.0826048117555036,1.3736617713551895,0.6310565476190476,0.11509106201020272
0.1,0.31748,1.1051709180756477,1.3736617713551895,0.6361805555555555,0.12500194925694325
0.125992,0.31748,1.1342730940619756,1.3736617713551895,0.6279265873015873,0.1585591278931985
0.15874,0.31748,1.1720331784361693,1.3736617713551895,0.6238938492063492,0.1785700088251429
0.2,0.31748,1.2214027581601699,1.3736617713551895,0.6228521825396826,0.23174878749990044
0.251984,0.31748,1.2865754519129273,1.3736617713551895,0.6339732142857143,0.2856293375270912
0.31748,0.31748,1.3736617713551895,1.3736617713551895,0.6261061507936508,0.4238688670052209
0.4,0.31748,1.4918246976412703,1.3736617713551895,0.6066071428571429,0.5235501913453047
0.503968,0.31748,1.6552763934649535,1.3736617713551895,0.571031746031746,0.711309937456567
0.63496,0.31748,1.886946662082677,1.3736617713551895,0.5412599206349207,0.901299510621529
0.8,0.31748,2.225540928492468,1.3736617713551895,0.48610615079365077,0.9679894692802988
0.05,0.4,1.0512710963760241,1.4918246976412703,0.6286954365079365,0.0978973529527792
0.062996,0.4,1.0650225791324688,1.4918246976412703,0.6370535714285714,0.1079187105816398
0.07937,0.4,1.0826048117555036,1.4918246976412703,0.6319444444444444,0.10577708006279435
0.1,0.4,1.1051709180756477,1.4918246976412703,0.6310267857142857,0.11267539205282395
0.125992,0.4,1.1342730940619756,1.4918246976412703,0.6300644841269841,0.12498720683981389
0.15874,0.4,1.1720331784361693,1.4918246976412703,0.6209126984126984,0.17848469355147953
0.2,0.4,1.2214027581601699,1.4918246976412703,0.6262152777777777,0.19305319022535547
0.251984,0.4,1.2865754519129273,1.4918246976412703,0.6312003968253969,0.28253045186640474
0.31748,0.4,1.3736617713551895,1.4918246976412703,0.6055158730158731,0.3676354938069336
0.4,0.4,1.4918246976412703,1.4918246976412703,0.6128025793650793,0.5119110254895136
0.503968,0.4,1.6552763934649535,1.4918246976412703,0.5807142857142857,0.70079950799508
0.63496,0.4,1.886946662082677,1.4918246976412703,0.5488690476190476,0.8657231681307161
0.8,0.4,2.225540928492468,1.4918246976412703,0.5026835317460318,0.9832940270966342
0.05,0.503968,1.0512710963760241,1.6552763934649535,0.6270238095238095,0.09296879944307322
0.062996,0.503968,1.0650225791324688,1.6552763934649535,0.6298313492063492,0.09912265503173878
0.07937,0.503968,1.0826048117555036,1.6552763934649535,0.6384375,0.10366019470277914
0.1,0.503968,1.1051709180756477,1.6552763934649535,0.632266865079365,0.11722433609226061
0.125992,0.503968,1.1342730940619756,1.6552763934649535,0.6342162698412699,0.11921037400866587
0.15874,0.503968,1.1720331784361693,1.6552763934649535,0.630203373015873,0.16979275712520367
0.2,0.503968,1.2214027581601699,1.6552763934649535,0.631031746031746,0.18749213935354045
0.251984,0.503968,1.2865754519129273,1.6552763934649535,0.636140873015873,0.24506027478439874
0.31748,0.503968,1.3736617713551895,1.6552763934649535,0.6197916666666666,0.32064025610244096
0.4,0.503968,1.4918246976412703,1.6552763934649535,0.5934722222222222,0.48258165892146704
0.503968,0.503968,1.6552763934649535,1.6552763934649535,0.5688392857142858,0.6619055093391932
0.63496,0.503968,1.886946662082677,1.6552763934649535,0.5663789682539683,0.8320926240563311
0.8,0.503968,2.225540928492468,1.6552763934649535,0.5258482142857143,0.9985378875777042
0.05,0.63496,1.0512710963760241,1.886946662082677,0.6419494047619048,0.09918326031356005
0.062996,0.63496,1.0650225791324688,1.886946662082677,0.6421180555555556,0.09806026990907757
0.07937,0.63496,1.0826048117555036,1.886946662082677,0.6380257936507937,0.09579711722357843
0.1,0.63496,1.1051709180756477,1.886946662082677,0.624171626984127,0.10520292768987467
0.125992,0.63496,1.1342730940619756,1.886946662082677,0.627906746031746,0.12543251228413885
0.15874,0.63496,1.1720331784361693,1.886946662082677,0.6288244047619047,0.14285601596579658
0.2,0.63496,1.2214027581601699,1.886946662082677,0.6288839285714286,0.18240615855438033
0.251984,0.63496,1.2865754519129273,1.886946662082677,0.6241765873015873,0.210579016799911
0.31748,0.63496,1.3736617713551895,1.886946662082677,0.6176041666666666,0.3193985976917331
0.4,0.63496,1.4918246976412703,1.886946662082677,0.6100694444444444,0.42593706805431336
0.503968,0.63496,1.6552763934649535,1.886946662082677,0.5876587301587302,0.6171922479573233
0.63496,0.63496,1.886946662082677,1.886946662082677,0.558343253968254,0.8219470158668112
0.8,0.63496,2.225540928492468,1.886946662082677,0.5180257936507936,0.9396939693969397
0.05,0.8,1.0512710963760241,2.225540928492468,0.637624007936508,0.0853553230386246
0.062996,0.8,1.0650225791324688,2.225540928492468,0.6377827380952381,0.09227155712141363
0.07937,0.8,1.0826048117555036,2.225540928492468,0.6381944444444444,0.09016011192289757
0.1,0.8,1.1051709180756477,2.225540928492468,0.6337896825396825,0.09607738784710265
0.125992,0.8,1.1342730940619756,2.225540928492468,0.626468253968254,0.11264014695635649
0.15874,0.8,1.1720331784361693,2.225540928492468,0.6256944444444444,0.12844458538132233
0.2,0.8,1.2214027581601699,2.225540928492468,0.6264037698412699,0.15713912403094638
0.251984,0.8,1.2865754519129273,2.225540928492468,0.6452480158730158,0.23443673990252303
0.31748,0.8,1.3736617713551895,2.225540928492468,0.6180704365079365,0.27894994502540066
0.4,0.8,1.4918246976412703,2.225540928492468,0.6209523809523809,0.44473734662576686
0.503968,0.8,1.6552763934649535,2.225540928492468,0.5871180555555555,0.5578939364497352
0.63496,0.8,1.886946662082677,2.225540928492468,0.5479811507936508,0.7688032369900337
0.8,0.8,2.225540928492468,2.225540928492468,0.5161359126984127,0.9330437373261703
