eps_idle,eps_coll,c_idle,c_coll,T,rho,F,on_front
0.05,0.05,1.0512710963760241,1.0512710963760241,0.642718253968254,0.20455808353656654,0.08059955611653308,False
0.05,0.062996,1.0512710963760241,1.0650225791324688,0.6343353174603175,0.20271031106801582,0.07830500729516272,False
0.05,0.07937,1.0512710963760241,1.0826048117555036,0.6409176587301587,0.199815802304793,0.07477608558743663,False
0.05,0.1,1.0512710963760241,1.1051709180756477,0.6315972222222223,0.18602450325924763,0.0590890396550053,False
0.05,0.125992,1.0512710963760241,1.1342730940619756,0.6352380952380953,0.18945605322338832,0.06281515334438768,False
0.05,0.15874,1.0512710963760241,1.1720331784361693,0.6243105158730159,0.17972207435186435,0.052558127351548,False
0.05,0.2,1.0512710963760241,1.2214027581601699,0.6308829365079365,0.17553818816536412,0.04844881695618527,False
0.05,0.251984,1.0512710963760241,1.2865754519129273,0.623968253968254,0.16460506232510813,0.03857464276199698,False
0.05,0.31748,1.0512710963760241,1.3736617713551895,0.6224156746031746,0.16362897377250377,0.037754271093728184,False
0.05,0.4,1.0512710963760241,1.4918246976412703,0.6170734126984126,0.14812864744939794,0.026072990858911287,False
0.05,0.503968,1.0512710963760241,1.6552763934649535,0.6311309523809524,0.1464915589927379,0.024986377444681667,False
0.05,0.63496,1.0512710963760241,1.886946662082677,0.6314434523809523,0.13799401409280512,0.019790398526946033,False
0.05,0.8,1.0512710963760241,2.225540928492468,0.6278025793650793,0.12456050250859244,0.013052992682803374,False
0.062996,0.05,1.0650225791324688,1.0512710963760241,0.6350148809523809,0.21333161483842242,0.0919289742516208,False
0.062996,0.062996,1.0650225791324688,1.0650225791324688,0.637609126984127,0.21058486720293756,0.08830591830346138,False
0.062996,0.07937,1.0650225791324688,1.0826048117555036,0.6407986111111111,0.20165266865348144,0.07700624656064077,False
0.062996,0.1,1.0650225791324688,1.1051709180756477,0.6329960317460317,0.20028288875654326,0.07534010449061725,False
0.062996,0.125992,1.0650225791324688,1.1342730940619756,0.6293402777777778,0.19581871921182267,0.07003603971313554,False
0.062996,0.15874,1.0650225791324688,1.1720331784361693,0.6330109126984127,0.18129530227637816,0.054150198743470775,False
0.062996,0.2,1.0650225791324688,1.2214027581601699,0.6264087301587301,0.17710082037312724,0.049962328564398785,False
0.062996,0.251984,1.0650225791324688,1.2865754519129273,0.6316468253968254,0.17393591958536203,0.04692334301552056,False
0.062996,0.31748,1.0650225791324688,1.3736617713551895,0.623640873015873,0.1598237436966101,0.03465213940054594,False
0.062996,0.4,1.0650225791324688,1.4918246976412703,0.6273859126984127,0.15395988330263044,0.03017089592543172,False
0.062996,0.503968,1.0650225791324688,1.6552763934649535,0.6280902777777778,0.15310014768249056,0.029544311452494393,False
0.062996,0.63496,1.0650225791324688,1.886946662082677,0.6259623015873016,0.14106851355848932,0.021584931291207792,False
0.062996,0.8,1.0650225791324688,2.225540928492468,0.6246626984126984,0.12095813613696281,0.011540914064524488,False
0.07937,0.05,1.0826048117555036,1.0512710963760241,0.6290674603174603,0.22680965147453083,0.11067027732613985,False
0.07937,0.062996,1.0826048117555036,1.0650225791324688,0.6359623015873016,0.22457296622728334,0.1074526098637472,False
0.07937,0.07937,1.0826048117555036,1.0826048117555036,0.6327777777777778,0.21379186002759312,0.09254272718268498,False
0.07937,0.1,1.0826048117555036,1.1051709180756477,0.6392460317460318,0.21652880377428768,0.09623164786635269,True
0.07937,0.125992,1.0826048117555036,1.1342730940619756,0.6355605158730159,0.2220106299120418,0.10381805860656404,False
0.07937,0.15874,1.0826048117555036,1.1720331784361693,0.635515873015873,0.21506009990633781,0.09424379535157237,False
