eps_idle,eps_coll,c_idle,c_coll,T,rho,F,on_front
0.05,0.05,1.0512710963760241,1.0512710963760241,0.4582936507936508,0.1911204433284267,0.06466511895694904,False
0.05,0.062996,1.0512710963760241,1.0650225791324688,0.46205853174603173,0.18698672048609247,0.060121836217260666,False
0.05,0.07937,1.0512710963760241,1.0826048117555036,0.45541170634920636,0.18069730206620122,0.05354202874197041,False
0.05,0.1,1.0512710963760241,1.1051709180756477,0.4520684523809524,0.18683959313999804,0.059963308773142585,False
0.05,0.125992,1.0512710963760241,1.1342730940619756,0.45518849206349205,0.13998648737004993,0.020942402966464286,False
0.05,0.15874,1.0512710963760241,1.1720331784361693,0.45777281746031745,0.14764809778191945,0.02575113631551713,False
0.05,0.2,1.0512710963760241,1.2214027581601699,0.45864087301587303,0.16206657870260216,0.03646206185641237,False
0.05,0.251984,1.0512710963760241,1.2865754519129273,0.45801587301587304,0.1532879916825507,0.029680550975215537,False
0.05,0.31748,1.0512710963760241,1.3736617713551895,0.46089285714285716,0.1559473072452538,0.03164911381071161,False
0.05,0.4,1.0512710963760241,1.4918246976412703,0.4627827380952381,0.11556641692658928,0.009498940311153987,False
0.05,0.503968,1.0512710963760241,1.6552763934649535,0.4512003968253968,0.10187770717442449,0.005425884291902813,False
0.05,0.63496,1.0512710963760241,1.886946662082677,0.45598214285714284,0.08582990666405588,0.0024080713910664088,False
0.05,0.8,1.0512710963760241,2.225540928492468,0.45117559523809525,0.06896665457304,0.0007840930959689367,False
0.062996,0.05,1.0650225791324688,1.0512710963760241,0.4581150793650794,0.19596994239681237,0.07021253386126441,False
0.062996,0.062996,1.0650225791324688,1.0650225791324688,0.4607390873015873,0.19456316951068525,0.06857935563495475,False
0.062996,0.07937,1.0650225791324688,1.0826048117555036,0.4617311507936508,0.19279153461889673,0.06655038077864177,False
0.062996,0.1,1.0650225791324688,1.1051709180756477,0.45645833333333335,0.18217382799765275,0.05505034040978462,False
0.062996,0.125992,1.0650225791324688,1.1342730940619756,0.4520684523809524,0.18683959313999804,0.059963308773142585,False
0.062996,0.15874,1.0650225791324688,1.1720331784361693,0.45504464285714286,0.14630955884757516,0.024867295690355767,False
0.062996,0.2,1.0650225791324688,1.2214027581601699,0.45600694444444445,0.15552969074632061,0.03133504556427683,False
0.062996,0.251984,1.0650225791324688,1.2865754519129273,0.45712301587301585,0.15202482746646992,0.028771534605676632,False
0.062996,0.31748,1.0650225791324688,1.3736617713551895,0.4585218253968254,0.1554230943984076,0.03125517412580091,False
0.062996,0.4,1.0650225791324688,1.4918246976412703,0.46697916666666667,0.12854912208023964,0.014869796529434466,False
0.062996,0.503968,1.0650225791324688,1.6552763934649535,0.4530654761904762,0.1104250147802667,0.007788916850064722,False
0.062996,0.63496,1.0650225791324688,1.886946662082677,0.45373511904761904,0.09045292053392805,0.0031071409071583376,False
0.062996,0.8,1.0650225791324688,2.225540928492468,0.4529910714285714,0.07000427055615782,0.0008490949965171891,False
0.07937,0.05,1.0826048117555036,1.0512710963760241,0.45168650793650794,0.20182297386338677,0.07721465581639839,False
0.07937,0.062996,1.0826048117555036,1.0650225791324688,0.4587748015873016,0.19283374239098705,0.06659835781230834,False
0.07937,0.07937,1.0826048117555036,1.0826048117555036,0.4583134920634921,0.191371920862375,0.0649470468213765,False
0.07937,0.1,1.0826048117555036,1.1051709180756477,0.46264880952380955,0.18774525570923128,0.06094262408849571,False
