eps_idle,eps_coll,c_idle,c_coll,T,rho,F,on_front
0.05,0.05,1.0512710963760241,1.0512710963760241,0.6163888888888889,0.3427412605420717,0.3177251272717891,False
0.05,0.062996,1.0512710963760241,1.0650225791324688,0.6199355158730159,0.3351923123084678,0.3027765663234551,False
0.05,0.07937,1.0512710963760241,1.0826048117555036,0.6127281746031746,0.3300228292019494,0.29259103444145884,False
0.05,0.1,1.0512710963760241,1.1051709180756477,0.6154861111111111,0.30984993794426263,0.25339545257230656,False
0.05,0.125992,1.0512710963760241,1.1342730940619756,0.6274057539682539,0.31172391983239117,0.2569919689183609,False
0.05,0.15874,1.0512710963760241,1.1720331784361693,0.6184126984126984,0.2969391683778234,0.22892757521228518,False
0.05,0.2,1.0512710963760241,1.2214027581601699,0.6230109126984127,0.3059260025955621,0.24589962574761226,False
0.05,0.251984,1.0512710963760241,1.2865754519129273,0.6097470238095238,0.25764978645515557,0.15895188044257927,False
0.05,0.31748,1.0512710963760241,1.3736617713551895,0.6300694444444445,0.27789831682700633,0.19404207781879657,True
0.05,0.4,1.0512710963760241,1.4918246976412703,0.6301041666666667,0.26797345488038166,0.1765520361581489,False
0.05,0.503968,1.0512710963760241,1.6552763934649535,0.6242063492063492,0.23855054036872217,0.12822253771409667,False
0.05,0.63496,1.0512710963760241,1.886946662082677,0.6171626984126984,0.23599742806622728,0.12431377440959217,False
0.05,0.8,1.0512710963760241,2.225540928492468,0.6260714285714286,0.20780566647651644,0.08471027342410414,False
0.062996,0.05,1.0650225791324688,1.0512710963760241,0.6224255952380953,0.3449350897745475,0.3220832311784378,False
0.062996,0.062996,1.0650225791324688,1.0650225791324688,0.6241666666666666,0.34399198931909214,0.32020906064123056,False
0.062996,0.07937,1.0650225791324688,1.0826048117555036,0.6204166666666666,0.35114650292622085,0.3344491005997075,False
0.062996,0.1,1.0650225791324688,1.1051709180756477,0.6228869047619048,0.34822495102489365,0.3286283084265253,False
0.062996,0.125992,1.0650225791324688,1.1342730940619756,0.6232291666666666,0.3303932570855519,0.29331931636801956,False
0.062996,0.15874,1.0650225791324688,1.1720331784361693,0.6293799603174604,0.32177360245265324,0.2764444829622721,True
0.062996,0.2,1.0650225791324688,1.2214027581601699,0.6255357142857143,0.3240841183747264,0.280952276744245,False
