eps_idle,eps_coll,c_idle,c_coll,T,rho,F,on_front
0.05,0.05,1.0512710963760241,1.0512710963760241,0.7193005952380952,0.1156877754101413,0.00954205518734973,False
0.05,0.062996,1.0512710963760241,1.0650225791324688,0.7192410714285714,0.11412492499948275,0.008996645034217515,False
0.05,0.07937,1.0512710963760241,1.0826048117555036,0.7190922619047619,0.11311383813091076,0.00865504917967136,False
0.05,0.1,1.0512710963760241,1.1051709180756477,0.7174404761904762,0.10412345474155811,0.005991284855648477,False
0.05,0.125992,1.0512710963760241,1.1342730940619756,0.7177380952380953,0.0979432741748217,0.004525472440252229,False
0.05,0.15874,1.0512710963760241,1.1720331784361693,0.7172668650793651,0.09257197391442659,0.0034710444539582533,False
0.05,0.2,1.0512710963760241,1.2214027581601699,0.7168402777777778,0.08698059025014704,0.002570365221227981,False
0.05,0.251984,1.0512710963760241,1.2865754519129273,0.7171180555555555,0.07775418306576008,0.0014678557790106866,False
0.05,0.31748,1.0512710963760241,1.3736617713551895,0.7157142857142857,0.06848802395209581,0.0007553889252402055,False
0.05,0.4,1.0512710963760241,1.4918246976412703,0.7159623015873016,0.05944380551206197,0.0003464507178701846,False
0.05,0.503968,1.0512710963760241,1.6552763934649535,0.7165674603174603,0.05181365083760211,0.0001565395775822945,False
0.05,0.63496,1.0512710963760241,1.886946662082677,0.717485119047619,0.04786892046043763,9.73423340180879e-05,False
0.05,0.8,1.0512710963760241,2.225540928492468,0.7150892857142858,0.0459691180754984,7.597711028664896e-05,False
0.062996,0.05,1.0650225791324688,1.0512710963760241,0.7180406746031746,0.11522758830315634,0.009379247237496875,False
0.062996,0.062996,1.0650225791324688,1.0650225791324688,0.7180009920634921,0.11604225245079414,0.009668729582799738,False
0.062996,0.07937,1.0650225791324688,1.0826048117555036,0.7177628968253968,0.11210012370336073,0.008321340302207072,False
0.062996,0.1,1.0650225791324688,1.1051709180756477,0.7181051587301587,0.11606686468190923,0.009677565888703228,False
0.062996,0.125992,1.0650225791324688,1.1342730940619756,0.7196031746031746,0.11853424506451969,0.01059064848569159,False
