method,churn,N_visitor,N_native,W_eff,seed,visit,efficiency,util_v,util_n,collision_rate,tau0_mean
cold_genie,0.0,10,10,50,42,26,0.6923076923076923,0.264,0.16799999999999998,0.20283272283272283,0.05
cold_genie,0.0,10,10,50,42,27,0.7777777777777778,0.42399999999999993,0.096,0.18803030303030305,0.05
cold_genie,0.0,10,10,50,42,28,1.2307692307692308,0.43600000000000005,0.12,0.15655788655788658,0.05
cold_genie,0.0,10,10,50,42,29,0.75,0.344,0.192,0.1606993006993007,0.05
cold_nv,0.0,10,10,50,42,0,0.8333333333333334,0.37200000000000005,0.048,0.302020202020202,0.1
cold_nv,0.0,10,10,50,42,1,1.0833333333333333,0.396,0.024,0.33811688311688315,0.1
cold_nv,0.0,10,10,50,42,2,1.3846153846153846,0.4680000000000001,0.096,0.1963131313131313,0.1
cold_nv,0.0,10,10,50,42,3,1.2857142857142858,0.492,0.024,0.25555555555555554,0.1
cold_nv,0.0,10,10,50,42,4,0.9230769230769231,0.33599999999999997,0.072,0.39954545454545454,0.1
cold_nv,0.0,10,10,50,42,5,0.8571428571428571,0.332,0.048,0.32498778998779,0.1
cold_nv,0.0,10,10,50,42,6,0.8235294117647058,0.40800000000000003,0.048,0.2475702075702076,0.1
cold_nv,0.0,10,10,50,42,7,0.9333333333333333,0.44400000000000006,0.024,0.3076479076479076,0.1
cold_nv,0.0,10,10,50,42,8,0.5789473684210527,0.26,0.12,0.33076923076923076,0.1
cold_nv,0.0,10,10,50,42,9,1.0,0.42800000000000005,0.096,0.2631746031746031,0.1
cold_nv,0.0,10,10,50,42,10,0.9166666666666666,0.34800000000000003,0.072,0.28661616161616166,0.1
cold_nv,0.0,10,10,50,42,11,2.111111111111111,0.564,0.048,0.18214285714285713,0.1
cold_nv,0.0,10,10,50,42,12,0.9090909090909091,0.264,0.024,0.3610606060606061,0.1
cold_nv,0.0,10,10,50,42,13,0.9411764705882353,0.496,0.048,0.2359279609279609,0.1
cold_nv,0.0,10,10,50,42,14,0.7142857142857143,0.28800000000000003,0.024,0.32954545454545453,0.1
cold_nv,0.0,10,10,50,42,15,0.9285714285714286,0.41600000000000004,0.0,0.32413419913419916,0.1
cold_nv,0.0,10,10,50,42,16,0.85,0.484,0.048,0.2915151515151515,0.1
cold_nv,0.0,10,10,50,42,17,1.0,0.40800000000000003,0.0,0.3456293706293706,0.1
cold_nv,0.0,10,10,50,42,18,0.625,0.24,0.024,0.29315684315684315,0.1
cold_nv,0.0,10,10,50,42,19,1.1666666666666667,0.356,0.096,0.25206349206349205,0.1
cold_nv,0.0,10,10,50,42,20,1.3846153846153846,0.42000000000000004,0.024,0.28084415584415584,0.1
cold_nv,0.0,10,10,50,42,21,0.6923076923076923,0.22799999999999998,0.192,0.2927777777777777,0.1
cold_nv,0.0,10,10,50,42,22,0.6111111111111112,0.296,0.048,0.3194444444444444,0.1
cold_nv,0.0,10,10,50,42,23,1.0,0.324,0.048,0.2666666666666667,0.1
cold_nv,0.0,10,10,50,42,24,0.8,0.36,0.072,0.35833333333333334,0.1
cold_nv,0.0,10,10,50,42,25,1.1538461538461537,0.43200000000000005,0.0,0.2639194139194139,0.1
cold_nv,0.0,10,10,50,42,26,0.7692307692307693,0.332,0.048,0.32499999999999996,0.1
cold_nv,0.0,10,10,50,42,27,0.5,0.26,0.048,0.3322366522366523,0.1
cold_nv,0.0,10,10,50,42,28,1.0769230769230769,0.364,0.048,0.2949206349206349,0.1
cold_nv,0.0,10,10,50,42,29,0.8125,0.42400000000000004,0.048,0.24544677544677543,0.1
cold_high,0.0,10,10,50,42,0,0.1111111111111111,0.04,0.0,0.9314285714285715,0.5
cold_high,0.0,10,10,50,42,1,0.08333333333333333,0.028000000000000004,0.0,0.8933333333333333,0.5
cold_high,0.0,10,10,50,42,2,0.0,0.0,0.0,1.0,0.5
cold_high,0.0,10,10,50,42,3,0.14285714285714285,0.036,0.0,0.9314285714285713,0.5
cold_high,0.0,10,10,50,42,4,0.23076923076923078,0.048,0.0,0.8333333333333334,0.5
cold_high,0.0,10,10,50,42,5,0.21428571428571427,0.05600000000000001,0.0,0.8933333333333333,0.5
cold_high,0.0,10,10,50,42,6,0.17647058823529413,0.064,0.0,0.7809523809523808,0.5
cold_high,0.0,10,10,50,42,7,0.06666666666666667,0.012,0.0,0.9,0.5
cold_high,0.0,10,10,50,42,8,0.10526315789473684,0.04,0.0,0.8949999999999999,0.5
cold_high,0.0,10,10,50,42,9,0.125,0.028000000000000004,0.0,0.8266666666666665,0.5
cold_high,0.0,10,10,50,42,10,0.16666666666666666,0.044,0.0,0.9333333333333332,0.5
cold_high,0.0,10,10,50,42,11,0.4444444444444444,0.08800000000000001,0.0,0.8514285714285714,0.5
cold_high,0.0,10,10,50,42,12,0.09090909090909091,0.04,0.0,0.8933333333333333,0.5
cold_high,0.0,10,10,50,42,13,0.11764705882352941,0.044,0.0,0.8800000000000001,0.5
cold_high,0.0,10,10,50,42,14,0.07142857142857142,0.012,0.0,0.9199999999999999,0.5
cold_high,0.0,10,10,50,42,15,0.07142857142857142,0.012,0.0,0.8666666666666666,0.5
cold_high,0.0,10,10,50,42,16,0.15,0.048,0.0,0.8533333333333333,0.5
cold_high,0.0,10,10,50,42,17,0.3333333333333333,0.12400000000000003,0.0,0.8123809523809523,0.5
cold_high,0.0,10,10,50,42,18,0.0625,0.016,0.0,0.9428571428571428,0.5
cold_high,0.0,10,10,50,42,19,0.3333333333333333,0.06,0.0,0.8361904761904763,0.5
cold_high,0.0,10,10,50,42,20,0.07692307692307693,0.016,0.0,0.96,0.5
cold_high,0.0,10,10,50,42,21,0.15384615384615385,0.04,0.0,0.9266666666666667,0.5
cold_high,0.0,10,10,50,42,22,0.1111111111111111,0.032,0.0,0.8183333333333334,0.5
cold_high,0.0,10,10,50,42,23,0.16666666666666666,0.028000000000000004,0.0,0.8933333333333333,0.5
cold_high,0.0,10,10,50,42,24,0.4,0.11200000000000002,0.0,0.7761904761904762,0.5
cold_high,0.0,10,10,50,42,25,0.15384615384615385,0.04,0.0,0.9199999999999999,0.5
cold_high,0.0,10,10,50,42,26,0.07692307692307693,0.016,0.0,0.96,0.5
cold_high,0.0,10,10,50,42,27,0.1111111111111111,0.064,0.0,0.8133333333333332,0.5
cold_high,0.0,10,10,50,42,28,0.3076923076923077,0.11199999999999999,0.0,0.7799999999999999,0.5
cold_high,0.0,10,10,50,42,29,0.0625,0.016,0.0,0.8742857142857143,0.5
warm_nv,0.0,10,10,50,42,0,0.3888888888888889,0.164,0.048,0.42355144855144855,0.1
warm_nv,0.0,10,10,50,42,1,1.0,0.31199999999999994,0.024,0.38636363636363635,0.11685406222222224
warm_nv,0.0,10,10,50,42,2,0.8461538461538461,0.372,0.024,0.41186868686868683,0.12983988740740743
warm_nv,0.0,10,10,50,42,3,0.5714285714285714,0.192,0.072,0.5094444444444444,0.14865792
warm_nv,0.0,10,10,50,42,4,0.8461538461538461,0.37600000000000006,0.048,0.3468253968253968,0.11516759061728396
warm_nv,0.0,10,10,50,42,5,0.6428571428571429,0.26,0.024,0.5176190476190475,0.17423861760000003
warm_nv,0.0,10,10,50,42,6,0.6470588235294118,0.288,0.048,0.41984126984126985,0.16563243519999998
warm_nv,0.0,10,10,50,42,7,0.4,0.176,0.024,0.4674603174603174,0.12837796266666665
warm_nv,0.0,10,10,50,42,8,0.5263157894736842,0.364,0.024,0.4,0.12425304355555558
warm_nv,0.0,10,10,50,42,9,0.625,0.292,0.072,0.37380952380952376,0.1495521204385185
warm_nv,0.0,10,10,50,42,10,0.9166666666666666,0.32,0.048,0.3199422799422799,0.14722342479012346
warm_nv,0.0,10,10,50,42,11,1.3333333333333333,0.28400000000000003,0.072,0.3676984126984127,0.13537920000000003
warm_nv,0.0,10,10,50,42,12,1.0,0.33999999999999997,0.024,0.40793650793650793,0.15768401066666668
warm_nv,0.0,10,10,50,42,13,0.5294117647058824,0.26,0.024,0.3935897435897436,0.12783208888888892
warm_nv,0.0,10,10,50,42,14,0.9285714285714286,0.364,0.0,0.4177777777777778,0.14549376592592594
warm_nv,0.0,10,10,50,42,15,0.8571428571428571,0.356,0.024,0.36152236652236647,0.1362689066666667
warm_nv,0.0,10,10,50,42,16,0.5,0.272,0.048,0.3905050505050505,0.1260410666666667
warm_nv,0.0,10,10,50,42,17,1.0666666666666667,0.36399999999999993,0.048,0.34929292929292927,0.11862496296296296
warm_nv,0.0,10,10,50,42,18,0.8125,0.352,0.024,0.32582972582972586,0.11323011851851854
warm_nv,0.0,10,10,50,42,19,1.25,0.41200000000000003,0.072,0.2565873015873016,0.1251591111111111
warm_nv,0.0,10,10,50,42,20,0.9230769230769231,0.316,0.024,0.36010101010101014,0.13500960000000004
warm_nv,0.0,10,10,50,42,21,1.3846153846153846,0.552,0.048,0.21714285714285714,0.11821143703703707
warm_nv,0.0,10,10,50,42,22,0.5,0.248,0.024,0.5132034632034632,0.1364488177777778
warm_nv,0.0,10,10,50,42,23,1.1666666666666667,0.388,0.096,0.2506993006993007,0.10100407407407411
warm_nv,0.0,10,10,50,42,24,0.8666666666666667,0.316,0.024,0.32611111111111113,0.13497555555555557
warm_nv,0.0,10,10,50,42,25,1.0769230769230769,0.44800000000000006,0.096,0.25047619047619046,0.14848988740740743
warm_nv,0.0,10,10,50,42,26,0.5384615384615384,0.20400000000000001,0.0,0.5596825396825397,0.18456192000000002
warm_nv,0.0,10,10,50,42,27,0.3888888888888889,0.252,0.072,0.36944444444444446,0.14668288000000002
warm_nv,0.0,10,10,50,42,28,0.9230769230769231,0.36000000000000004,0.0,0.49428571428571433,0.17959786680888892
warm_nv,0.0,10,10,50,42,29,0.375,0.124,0.024,0.5317460317460316,0.21720637439999999
warm_nv,0.5,10,10,50,42,0,0.8333333333333334,0.4,0.048,0.29303030303030303,0.1
warm_nv,0.5,10,10,50,42,1,0.9166666666666666,0.324,0.048,0.3327777777777778,0.11105333333333334
warm_nv,0.5,10,10,50,42,2,0.7692307692307693,0.22000000000000003,0.16799999999999998,0.32828282828282823,0.11230986666666667
warm_nv,0.5,10,10,50,42,3,1.5,0.524,0.072,0.19968253968253963,0.11773386666666667
warm_nv,0.5,10,10,50,42,4,0.6153846153846154,0.20800000000000002,0.048,0.49412698412698414,0.1377087786666667
warm_nv,0.5,10,10,50,42,5,0.7857142857142857,0.27199999999999996,0.048,0.42333333333333334,0.11434611911111112
warm_nv,0.5,10,10,50,42,6,0.7058823529411765,0.40800000000000003,0.096,0.2952380952380952,0.10262785185185186
warm_nv,0.5,10,10,50,42,7,0.8,0.356,0.048,0.3101010101010101,0.10749386666666667
warm_nv,0.5,10,10,50,42,8,0.6842105263157895,0.364,0.072,0.3352380952380952,0.10532666666666665
warm_nv,0.5,10,10,50,42,9,0.9375,0.42800000000000005,0.096,0.24944444444444444,0.10402799999999998
warm_nv,0.5,10,10,50,42,10,0.75,0.33199999999999996,0.072,0.42444444444444446,0.11610471407407405
warm_nv,0.5,10,10,50,42,11,1.2222222222222223,0.336,0.072,0.31666666666666665,0.12633919999999998
warm_nv,0.5,10,10,50,42,12,1.0909090909090908,0.40800000000000003,0.0,0.32595238095238094,0.11187752888888888
warm_nv,0.5,10,10,50,42,13,0.5294117647058824,0.25600000000000006,0.024,0.3892857142857143,0.11426666666666667
warm_nv,0.5,10,10,50,42,14,0.9285714285714286,0.36,0.048,0.36865800865800863,0.10903111111111112
warm_nv,0.5,10,10,50,42,15,1.0,0.43200000000000005,0.048,0.25502164502164504,0.10381755555555557
warm_nv,0.5,10,10,50,42,16,0.85,0.4,0.024,0.3904761904761905,0.11202161777777779
warm_nv,0.5,10,10,50,42,17,1.1333333333333333,0.42800000000000005,0.024,0.2833766233766234,0.11045856355555557
warm_nv,0.5,10,10,50,42,18,0.3125,0.132,0.024,0.5060606060606061,0.12123114666666668
warm_nv,0.5,10,10,50,42,19,1.6666666666666667,0.576,0.096,0.12555555555555553,0.10988039999999999
warm_nv,0.5,10,10,50,42,20,1.0769230769230769,0.36,0.072,0.33460317460317457,0.11341333333333334
warm_nv,0.5,10,10,50,42,21,1.0769230769230769,0.41600000000000004,0.0,0.3304112554112554,0.10197333333333333
warm_nv,0.5,10,10,50,42,22,1.0,0.512,0.048,0.23532467532467533,0.10848621037037039
warm_nv,0.5,10,10,50,42,23,0.75,0.256,0.024,0.4260606060606061,0.1159968888888889
warm_nv,0.5,10,10,50,42,24,0.6,0.24000000000000005,0.048,0.4032828282828283,0.11363222222222225
warm_nv,0.5,10,10,50,42,25,0.7692307692307693,0.344,0.048,0.2976190476190476,0.10848985185185187
warm_nv,0.5,10,10,50,42,26,1.1538461538461537,0.488,0.0,0.33015873015873015,0.12112000000000003
warm_nv,0.5,10,10,50,42,27,0.5555555555555556,0.39599999999999996,0.024,0.4336507936507936,0.11362784000000001
warm_nv,0.5,10,10,50,42,28,0.9230769230769231,0.328,0.024,0.333015873015873,0.09678
warm_nv,0.5,10,10,50,42,29,1.0625,0.476,0.024,0.27510822510822514,0.10236444444444444
warm_nv,1.0,10,10,50,42,0,0.6666666666666666,0.33599999999999997,0.072,0.3622222222222222,0.1
warm_nv,1.0,10,10,50,42,1,1.4166666666666667,0.44000000000000006,0.048,0.20477855477855478,0.1
warm_nv,1.0,10,10,50,42,2,1.3076923076923077,0.43199999999999994,0.12,0.21929292929292926,0.1
warm_nv,1.0,10,10,50,42,3,0.5714285714285714,0.188,0.048,0.36662337662337663,0.1
warm_nv,1.0,10,10,50,42,4,0.6923076923076923,0.288,0.12,0.3337301587301587,0.1
warm_nv,1.0,10,10,50,42,5,1.0,0.41200000000000003,0.072,0.28222222222222226,0.1
warm_nv,1.0,10,10,50,42,6,0.6470588235294118,0.33599999999999997,0.048,0.38476190476190475,0.1
warm_nv,1.0,10,10,50,42,7,0.9333333333333333,0.42400000000000004,0.0,0.3055555555555555,0.1
warm_nv,1.0,10,10,50,42,8,0.6842105263157895,0.348,0.048,0.38939393939393935,0.1
warm_nv,1.0,10,10,50,42,9,0.6875,0.356,0.024,0.36060606060606065,0.1
warm_nv,1.0,10,10,50,42,10,1.1666666666666667,0.4,0.024,0.31785714285714284,0.1
warm_nv,1.0,10,10,50,42,11,1.1111111111111112,0.28400000000000003,0.072,0.40174603174603174,0.1
warm_nv,1.0,10,10,50,42,12,1.0909090909090908,0.33999999999999997,0.048,0.26770562770562767,0.1
warm_nv,1.0,10,10,50,42,13,0.8823529411764706,0.46799999999999997,0.0,0.3402014652014652,0.1
warm_nv,1.0,10,10,50,42,14,0.7857142857142857,0.32799999999999996,0.0,0.26606060606060605,0.1
warm_nv,1.0,10,10,50,42,15,1.2857142857142858,0.504,0.048,0.1735064935064935,0.1
warm_nv,1.0,10,10,50,42,16,0.75,0.36400000000000005,0.096,0.27525641025641023,0.1
warm_nv,1.0,10,10,50,42,17,0.8666666666666667,0.34400000000000003,0.048,0.288034188034188,0.1
warm_nv,1.0,10,10,50,42,18,0.875,0.368,0.096,0.30386002886002883,0.1
warm_nv,1.0,10,10,50,42,19,1.25,0.38,0.024,0.2866883116883117,0.1
warm_nv,1.0,10,10,50,42,20,0.9230769230769231,0.296,0.048,0.41712065712065716,0.1
warm_nv,1.0,10,10,50,42,21,1.0,0.396,0.048,0.275,0.1
warm_nv,1.0,10,10,50,42,22,0.8333333333333334,0.42000000000000004,0.048,0.32383838383838387,0.1
warm_nv,1.0,10,10,50,42,23,1.1666666666666667,0.36,0.048,0.3742063492063492,0.1
warm_nv,1.0,10,10,50,42,24,1.2,0.524,0.048,0.24047619047619045,0.1
warm_nv,1.0,10,10,50,42,25,1.0,0.384,0.096,0.2471717171717172,0.1
warm_nv,1.0,10,10,50,42,26,0.9230769230769231,0.36000000000000004,0.048,0.37777777777777777,0.1
warm_nv,1.0,10,10,50,42,27,0.5555555555555556,0.296,0.072,0.28015873015873016,0.1
warm_nv,1.0,10,10,50,42,28,1.3846153846153846,0.5599999999999999,0.024,0.22777777777777777,0.1
warm_nv,1.0,10,10,50,42,29,0.5,0.28800000000000003,0.048,0.3974025974025973,0.1
warm_high,0.0,10,10,50,42,0,0.2222222222222222,0.092,0.0,0.8100000000000002,0.5
warm_high,0.0,10,10,50,42,1,1.0,0.29200000000000004,0.0,0.5285714285714285,0.2989583333333334
warm_high,0.0,10,10,50,42,2,0.6153846153846154,0.132,0.0,0.665952380952381,0.2399210593373724
warm_high,0.0,10,10,50,42,3,0.7142857142857143,0.25200000000000006,0.048,0.4617604617604618,0.162548028642217
warm_high,0.0,10,10,50,42,4,0.6153846153846154,0.24,0.0,0.43047619047619046,0.1582609755245644
warm_high,0.0,10,10,50,42,5,0.7857142857142857,0.324,0.024,0.4772222222222222,0.1630471926982782
warm_high,0.0,10,10,50,42,6,0.8235294117647058,0.44400000000000006,0.024,0.3634920634920635,0.13071144518879452
warm_high,0.0,10,10,50,42,7,0.6666666666666666,0.332,0.0,0.41111111111111115,0.14414132952611397
warm_high,0.0,10,10,50,42,8,0.5789473684210527,0.292,0.0,0.4515151515151515,0.1307447420411262
warm_high,0.0,10,10,50,42,9,0.875,0.352,0.048,0.332936507936508,0.13969376725041566
warm_high,0.0,10,10,50,42,10,0.6666666666666666,0.24000000000000005,0.024,0.4996825396825397,0.14283314291833732
warm_high,0.0,10,10,50,42,11,1.0,0.22800000000000004,0.024,0.44666666666666666,0.12301867328272924
warm_high,0.0,10,10,50,42,12,1.1818181818181819,0.39999999999999997,0.048,0.4155555555555555,0.14330129376794068
warm_high,0.0,10,10,50,42,13,0.5294117647058824,0.26799999999999996,0.048,0.48,0.16438162435088785
warm_high,0.0,10,10,50,42,14,1.2142857142857142,0.48,0.024,0.27888888888888885,0.1455107935054468
warm_high,0.0,10,10,50,42,15,0.5714285714285714,0.22399999999999998,0.024,0.5210317460317461,0.14203147227302754
warm_high,0.0,10,10,50,42,16,0.4,0.18,0.048,0.4787878787878788,0.12041658146751891
warm_high,0.0,10,10,50,42,17,0.9333333333333333,0.392,0.0,0.3659523809523809,0.12661452928720082
warm_high,0.0,10,10,50,42,18,1.0625,0.496,0.096,0.22722222222222227,0.1292110236778095
warm_high,0.0,10,10,50,42,19,1.3333333333333333,0.43200000000000005,0.0,0.375,0.12361611473495533
warm_high,0.0,10,10,50,42,20,1.0769230769230769,0.404,0.048,0.3077777777777778,0.12038874508305461
warm_high,0.0,10,10,50,42,21,1.1538461538461537,0.368,0.0,0.34469696969696967,0.12352980615145903
warm_high,0.0,10,10,50,42,22,0.6111111111111112,0.296,0.0,0.40952380952380957,0.16838142782503734
warm_high,0.0,10,10,50,42,23,0.9166666666666666,0.264,0.048,0.46317460317460313,0.14131704737427647
warm_high,0.0,10,10,50,42,24,0.4666666666666667,0.21200000000000002,0.024,0.5057359307359307,0.13957401366013297
warm_high,0.0,10,10,50,42,25,0.7692307692307693,0.36,0.096,0.37777777777777777,0.12316070172300411
warm_high,0.0,10,10,50,42,26,0.8461538461538461,0.352,0.048,0.3630952380952381,0.1158918238300148
warm_high,0.0,10,10,50,42,27,0.7222222222222222,0.388,0.024,0.355,0.12118999940286182
warm_high,0.0,10,10,50,42,28,0.7692307692307693,0.27999999999999997,0.0,0.34505050505050505,0.11864778955097148
warm_high,0.0,10,10,50,42,29,0.8125,0.33999999999999997,0.072,0.33636363636363636,0.1276810361652378
warm_high,0.5,10,10,50,42,0,0.2777777777777778,0.096,0.0,0.7488095238095238,0.5
warm_high,0.5,10,10,50,42,1,0.25,0.05600000000000001,0.0,0.8799999999999999,0.409891975308642
warm_high,0.5,10,10,50,42,2,0.3076923076923077,0.10400000000000001,0.0,0.8766666666666667,0.39812578589391867
warm_high,0.5,10,10,50,42,3,0.14285714285714285,0.06,0.0,0.8666666666666666,0.4047903613914662
warm_high,0.5,10,10,50,42,4,0.3076923076923077,0.096,0.0,0.8028571428571428,0.3993373226761357
warm_high,0.5,10,10,50,42,5,0.42857142857142855,0.10400000000000001,0.0,0.7742857142857142,0.4076489835899443
warm_high,0.5,10,10,50,42,6,0.35294117647058826,0.10800000000000001,0.0,0.6857142857142857,0.3746668114133393
warm_high,0.5,10,10,50,42,7,0.4666666666666667,0.16,0.0,0.5965079365079364,0.4038786901291724
warm_high,0.5,10,10,50,42,8,0.2631578947368421,0.11200000000000002,0.0,0.7576190476190476,0.4262012134640917
warm_high,0.5,10,10,50,42,9,0.5,0.20800000000000002,0.0,0.6766666666666667,0.3826937720791577
warm_high,0.5,10,10,50,42,10,0.4166666666666667,0.12,0.0,0.7166666666666666,0.41442772633744857
warm_high,0.5,10,10,50,42,11,0.1111111111111111,0.02,0.0,0.9044444444444444,0.43658590534979425
warm_high,0.5,10,10,50,42,12,0.2727272727272727,0.064,0.0,0.8799999999999999,0.4429273867812202
warm_high,0.5,10,10,50,42,13,0.11764705882352941,0.072,0.0,0.8166666666666668,0.4162295105614088
warm_high,0.5,10,10,50,42,14,0.35714285714285715,0.068,0.0,0.7766666666666666,0.3643130832016015
warm_high,0.5,10,10,50,42,15,0.35714285714285715,0.076,0.0,0.7485714285714286,0.3361405005443413
warm_high,0.5,10,10,50,42,16,0.1,0.05600000000000001,0.0,0.8742857142857142,0.35344625742449265
warm_high,0.5,10,10,50,42,17,0.13333333333333333,0.052000000000000005,0.0,0.8123809523809525,0.4131890588477898
warm_high,0.5,10,10,50,42,18,0.0625,0.016,0.0,0.9333333333333333,0.42401315385171146
warm_high,0.5,10,10,50,42,19,0.3333333333333333,0.10400000000000001,0.0,0.76,0.3631866066509083
warm_high,0.5,10,10,50,42,20,0.38461538461538464,0.10799999999999998,0.0,0.8333333333333333,0.4166196618750953
warm_high,0.5,10,10,50,42,21,0.23076923076923078,0.06,0.0,0.9,0.39843466502660924
warm_high,0.5,10,10,50,42,22,0.16666666666666666,0.06000000000000001,0.0,0.780952380952381,0.3372349620804408
warm_high,0.5,10,10,50,42,23,0.16666666666666666,0.072,0.0,0.8466666666666667,0.3878761238896421
warm_high,0.5,10,10,50,42,24,0.3333333333333333,0.1,0.0,0.780952380952381,0.41214858792285636
warm_high,0.5,10,10,50,42,25,0.3076923076923077,0.13999999999999999,0.0,0.8133333333333332,0.402540486991683
warm_high,0.5,10,10,50,42,26,0.15384615384615385,0.064,0.0,0.8266666666666668,0.4201229269071026
warm_high,0.5,10,10,50,42,27,0.05555555555555555,0.016,0.0,0.8142857142857143,0.4121947516575218
warm_high,0.5,10,10,50,42,28,0.23076923076923078,0.084,0.0,0.8200000000000001,0.4247256370569887
warm_high,0.5,10,10,50,42,29,0.375,0.13999999999999999,0.0,0.7076190476190476,0.4072537467604662
warm_high,1.0,10,10,50,42,0,0.16666666666666666,0.06799999999999999,0.0,0.8799999999999999,0.5
warm_high,1.0,10,10,50,42,1,0.0,0.0,0.0,0.9666666666666668,0.5
warm_high,1.0,10,10,50,42,2,0.23076923076923078,0.088,0.0,0.880952380952381,0.5
warm_high,1.0,10,10,50,42,3,0.21428571428571427,0.048,0.0,0.9,0.5
warm_high,1.0,10,10,50,42,4,0.15384615384615385,0.036,0.0,0.8800000000000001,0.5
warm_high,1.0,10,10,50,42,5,0.14285714285714285,0.048,0.0,0.822857142857143,0.5
warm_high,1.0,10,10,50,42,6,0.17647058823529413,0.036,0.0,0.800952380952381,0.5
warm_high,1.0,10,10,50,42,7,0.13333333333333333,0.04,0.0,0.9199999999999999,0.5
warm_high,1.0,10,10,50,42,8,0.15789473684210525,0.04,0.0,0.8528571428571429,0.5
warm_high,1.0,10,10,50,42,9,0.1875,0.04,0.0,0.8266666666666665,0.5
warm_high,1.0,10,10,50,42,10,0.16666666666666666,0.05600000000000001,0.0,0.858095238095238,0.5
warm_high,1.0,10,10,50,42,11,0.3333333333333333,0.06000000000000001,0.0,0.8933333333333333,0.5
warm_high,1.0,10,10,50,42,12,0.09090909090909091,0.016,0.0,0.9028571428571428,0.5
warm_high,1.0,10,10,50,42,13,0.058823529411764705,0.012,0.0,0.9199999999999999,0.5
warm_high,1.0,10,10,50,42,14,0.35714285714285715,0.1,0.0,0.7866666666666667,0.5
warm_high,1.0,10,10,50,42,15,0.14285714285714285,0.028000000000000004,0.0,0.9,0.5
warm_high,1.0,10,10,50,42,16,0.05,0.012,0.0,0.9166666666666666,0.5
warm_high,1.0,10,10,50,42,17,0.13333333333333333,0.052000000000000005,0.0,0.7861904761904761,0.5
warm_high,1.0,10,10,50,42,18,0.1875,0.096,0.0,0.8866666666666667,0.5
warm_high,1.0,10,10,50,42,19,0.3333333333333333,0.11199999999999999,0.0,0.7904761904761904,0.5
warm_high,1.0,10,10,50,42,20,0.07692307692307693,0.048,0.0,0.95,0.5
warm_high,1.0,10,10,50,42,21,0.23076923076923078,0.08,0.0,0.8533333333333333,0.5
warm_high,1.0,10,10,50,42,22,0.2222222222222222,0.08,0.0,0.8133333333333332,0.5
warm_high,1.0,10,10,50,42,23,0.08333333333333333,0.012,0.0,0.9333333333333333,0.5
warm_high,1.0,10,10,50,42,24,0.2,0.044,0.0,0.8933333333333333,0.5
warm_high,1.0,10,10,50,42,25,0.07692307692307693,0.028000000000000004,0.0,0.8742857142857142,0.5
warm_high,1.0,10,10,50,42,26,0.23076923076923078,0.084,0.0,0.8800000000000001,0.5
warm_high,1.0,10,10,50,42,27,0.0,0.0,0.0,0.9199999999999999,0.5
warm_high,1.0,10,10,50,42,28,0.23076923076923078,0.06000000000000001,0.0,0.8342857142857143,0.5
warm_high,1.0,10,10,50,42,29,0.25,0.05600000000000001,0.0,0.7783333333333333,0.5
dcf_conv,0.0,10,10,50,42,0,0.4444444444444444,0.236,0.192,0.20766178266178265,nan
dcf_conv,0.0,10,10,50,42,1,0.5,0.148,0.144,0.26355644355644353,nan
dcf_conv,0.0,10,10,50,42,2,0.8461538461538461,0.316,0.21600000000000003,0.13992673992673993,nan
dcf_conv,0.0,10,10,50,42,3,0.6428571428571429,0.24,0.192,0.1837953712953713,nan
dcf_conv,0.0,10,10,50,42,4,0.7692307692307693,0.3,0.096,0.19570429570429568,nan
dcf_conv,0.0,10,10,50,42,5,0.6428571428571429,0.288,0.144,0.20278388278388276,nan
dcf_conv,0.0,10,10,50,42,6,0.5294117647058824,0.292,0.16799999999999998,0.2026806526806527,nan
dcf_conv,0.0,10,10,50,42,7,0.6,0.26399999999999996,0.096,0.22927489177489177,nan
dcf_conv,0.0,10,10,50,42,8,0.47368421052631576,0.244,0.264,0.15032222679281504,nan
dcf_conv,0.0,10,10,50,42,9,0.75,0.324,0.048,0.22666666666666666,nan
dcf_conv,0.0,10,10,50,42,10,0.6666666666666666,0.24,0.21600000000000003,0.19166666666666668,nan
dcf_conv,0.0,10,10,50,42,11,1.3333333333333333,0.352,0.096,0.18225108225108225,nan
dcf_conv,0.0,10,10,50,42,12,0.6363636363636364,0.20800000000000002,0.096,0.2734865134865135,nan
dcf_conv,0.0,10,10,50,42,13,0.5882352941176471,0.336,0.072,0.18283910533910533,nan
dcf_conv,0.0,10,10,50,42,14,0.42857142857142855,0.148,0.16799999999999998,0.2335897435897436,nan
dcf_conv,0.0,10,10,50,42,15,0.5,0.248,0.072,0.2541025641025641,nan
dcf_conv,0.0,10,10,50,42,16,0.3,0.156,0.192,0.22695054945054943,nan
dcf_conv,0.0,10,10,50,42,17,0.6,0.256,0.12,0.17732331394096099,nan
dcf_conv,0.0,10,10,50,42,18,0.75,0.35200000000000004,0.24,0.1337995337995338,nan
dcf_conv,0.0,10,10,50,42,19,0.4166666666666667,0.16799999999999998,0.192,0.266060606060606,nan
dcf_conv,0.0,10,10,50,42,20,1.0769230769230769,0.43599999999999994,0.192,0.12008658008658009,nan
dcf_conv,0.0,10,10,50,42,21,0.5384615384615384,0.16,0.096,0.2886013986013986,nan
dcf_conv,0.0,10,10,50,42,22,0.4444444444444444,0.248,0.144,0.19816849816849816,nan
