topology,N,W_eff,protocol,seed,CW0,mean_success,std_success,mean_spatial_reuse,mean_degree,alpha_G
chain,9,20,mfg_full_N,789,,9.0,0.0,0.10333333333333332,1.7777777777777777,5
chain,9,20,mfg_perfect_local,789,,9.0,0.0,0.13500000000000004,1.7777777777777777,5
chain,9,20,mfg_carrier_sense,789,,9.0,0.0,0.11833333333333335,1.7777777777777777,5
chain,9,20,oracle_topology,789,2,8.933333333333334,0.0,0.0,1.7777777777777777,5
chain,9,50,dcf_ieee,789,16,8.933333333333334,0.3590109871423002,0.022000000000000006,1.7777777777777777,5
chain,9,50,dcf_topology,789,18,8.966666666666667,0.1795054935711501,0.018000000000000002,1.7777777777777777,5
chain,9,50,mfg_full_N,789,,9.0,0.0,0.04133333333333334,1.7777777777777777,5
chain,9,50,mfg_perfect_local,789,,9.0,0.0,0.054000000000000006,1.7777777777777777,5
chain,9,50,mfg_carrier_sense,789,,9.0,0.0,0.047333333333333345,1.7777777777777777,5
chain,9,50,oracle_topology,789,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,100,dcf_ieee,789,16,9.0,0.0,0.011000000000000003,1.7777777777777777,5
chain,9,100,dcf_topology,789,18,9.0,0.0,0.009000000000000001,1.7777777777777777,5
chain,9,100,mfg_full_N,789,,9.0,0.0,0.02066666666666667,1.7777777777777777,5
chain,9,100,mfg_perfect_local,789,,9.0,0.0,0.027000000000000003,1.7777777777777777,5
chain,9,100,mfg_carrier_sense,789,,9.0,0.0,0.023666666666666673,1.7777777777777777,5
chain,9,100,oracle_topology,789,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,200,dcf_ieee,789,16,9.0,0.0,0.005500000000000001,1.7777777777777777,5
chain,9,200,dcf_topology,789,18,9.0,0.0,0.0045000000000000005,1.7777777777777777,5
chain,9,200,mfg_full_N,789,,9.0,0.0,0.010333333333333335,1.7777777777777777,5
chain,9,200,mfg_perfect_local,789,,9.0,0.0,0.013500000000000002,1.7777777777777777,5
chain,9,200,mfg_carrier_sense,789,,9.0,0.0,0.011833333333333336,1.7777777777777777,5
chain,9,200,oracle_topology,789,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,500,dcf_ieee,789,16,9.0,0.0,0.0022000000000000006,1.7777777777777777,5
chain,9,500,dcf_topology,789,18,9.0,0.0,0.0018000000000000006,1.7777777777777777,5
chain,9,500,mfg_full_N,789,,9.0,0.0,0.004133333333333334,1.7777777777777777,5
chain,9,500,mfg_perfect_local,789,,9.0,0.0,0.005400000000000001,1.7777777777777777,5
chain,9,500,mfg_carrier_sense,789,,9.0,0.0,0.004733333333333334,1.7777777777777777,5
chain,9,500,oracle_topology,789,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,20,dcf_ieee,1234,16,8.233333333333333,1.054619467970425,0.053333333333333344,1.7777777777777777,5
chain,9,20,dcf_topology,1234,18,8.533333333333333,0.7630348761506398,0.05166666666666668,1.7777777777777777,5
chain,9,20,mfg_full_N,1234,,9.0,0.0,0.09666666666666666,1.7777777777777777,5
chain,9,20,mfg_perfect_local,1234,,9.0,0.0,0.11666666666666667,1.7777777777777777,5
chain,9,20,mfg_carrier_sense,1234,,9.0,0.0,0.09499999999999999,1.7777777777777777,5
chain,9,20,oracle_topology,1234,4,8.933333333333334,0.0,0.0,1.7777777777777777,5
chain,9,50,dcf_ieee,1234,16,8.866666666666667,0.42687494916218993,0.021333333333333336,1.7777777777777777,5
chain,9,50,dcf_topology,1234,18,8.933333333333334,0.2494438257849294,0.02066666666666667,1.7777777777777777,5
chain,9,50,mfg_full_N,1234,,9.0,0.0,0.03866666666666667,1.7777777777777777,5
chain,9,50,mfg_perfect_local,1234,,9.0,0.0,0.046666666666666676,1.7777777777777777,5
chain,9,50,mfg_carrier_sense,1234,,9.0,0.0,0.03800000000000001,1.7777777777777777,5
chain,9,50,oracle_topology,1234,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,100,dcf_ieee,1234,16,9.0,0.0,0.010666666666666668,1.7777777777777777,5
chain,9,100,dcf_topology,1234,18,9.0,0.0,0.010333333333333335,1.7777777777777777,5
chain,9,100,mfg_full_N,1234,,9.0,0.0,0.019333333333333334,1.7777777777777777,5
chain,9,100,mfg_perfect_local,1234,,9.0,0.0,0.023333333333333338,1.7777777777777777,5
chain,9,100,mfg_carrier_sense,1234,,9.0,0.0,0.019000000000000006,1.7777777777777777,5
chain,9,100,oracle_topology,1234,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,200,dcf_ieee,1234,16,9.0,0.0,0.005333333333333334,1.7777777777777777,5
chain,9,200,dcf_topology,1234,18,9.0,0.0,0.0051666666666666675,1.7777777777777777,5
chain,9,200,mfg_full_N,1234,,9.0,0.0,0.009666666666666667,1.7777777777777777,5
chain,9,200,mfg_perfect_local,1234,,9.0,0.0,0.011666666666666669,1.7777777777777777,5
chain,9,200,mfg_carrier_sense,1234,,9.0,0.0,0.009500000000000003,1.7777777777777777,5
chain,9,200,oracle_topology,1234,2,9.0,0.0,0.0,1.7777777777777777,5
chain,9,500,dcf_ieee,1234,16,9.0,0.0,0.002133333333333334,1.7777777777777777,5
chain,9,500,dcf_topology,1234,18,9.0,0.0,0.002066666666666667,1.7777777777777777,5
chain,9,500,mfg_full_N,1234,,9.0,0.0,0.003866666666666667,1.7777777777777777,5
chain,9,500,mfg_perfect_local,1234,,9.0,0.0,0.004666666666666667,1.7777777777777777,5
chain,9,500,mfg_carrier_sense,1234,,9.0,0.0,0.0038000000000000004,1.7777777777777777,5
chain,9,500,oracle_topology,1234,2,9.0,0.0,0.0,1.7777777777777777,5
chain,16,20,dcf_ieee,42,16,14.733333333333333,1.339983416149452,0.17166666666666672,1.875,8
chain,16,20,dcf_topology,42,32,8.966666666666667,1.4940623220676648,0.075,1.875,8
chain,16,20,mfg_full_N,42,,14.666666666666666,2.102908039411667,0.16666666666666669,1.875,8
chain,16,20,mfg_perfect_local,42,,16.0,0.0,0.22000000000000003,1.875,8
chain,16,20,mfg_carrier_sense,42,,16.0,0.0,0.22833333333333336,1.875,8
chain,16,20,oracle_topology,42,4,15.466666666666667,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,42,16,16.0,0.0,0.06933333333333334,1.875,8
chain,16,50,dcf_topology,42,32,15.4,0.7571877794400365,0.047333333333333345,1.875,8
chain,16,50,mfg_full_N,42,,16.0,0.0,0.07200000000000002,1.875,8
chain,16,50,mfg_perfect_local,42,,16.0,0.0,0.08800000000000002,1.875,8
chain,16,50,mfg_carrier_sense,42,,16.0,0.0,0.09133333333333335,1.875,8
chain,16,50,oracle_topology,42,4,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,42,16,16.0,0.0,0.03466666666666667,1.875,8
chain,16,100,dcf_topology,42,32,16.0,0.0,0.023666666666666673,1.875,8
chain,16,100,mfg_full_N,42,,16.0,0.0,0.03600000000000001,1.875,8
chain,16,100,mfg_perfect_local,42,,16.0,0.0,0.04400000000000001,1.875,8
chain,16,100,mfg_carrier_sense,42,,16.0,0.0,0.045666666666666675,1.875,8
chain,16,100,oracle_topology,42,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,42,16,16.0,0.0,0.017333333333333336,1.875,8
chain,16,200,dcf_topology,42,32,16.0,0.0,0.011833333333333336,1.875,8
chain,16,200,mfg_full_N,42,,16.0,0.0,0.018000000000000006,1.875,8
chain,16,200,mfg_perfect_local,42,,16.0,0.0,0.022000000000000006,1.875,8
chain,16,200,mfg_carrier_sense,42,,16.0,0.0,0.022833333333333337,1.875,8
chain,16,200,oracle_topology,42,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,42,16,16.0,0.0,0.006933333333333335,1.875,8
chain,16,500,dcf_topology,42,32,16.0,0.0,0.004733333333333334,1.875,8
chain,16,500,mfg_full_N,42,,16.0,0.0,0.0072000000000000015,1.875,8
chain,16,500,mfg_perfect_local,42,,16.0,0.0,0.008800000000000002,1.875,8
chain,16,500,mfg_carrier_sense,42,,16.0,0.0,0.009133333333333335,1.875,8
chain,16,500,oracle_topology,42,4,16.0,0.0,0.0,1.875,8
chain,16,20,dcf_ieee,123,16,14.866666666666667,1.0873004286866728,0.1833333333333334,1.875,8
chain,16,20,dcf_topology,123,32,9.5,1.91049731745428,0.06666666666666668,1.875,8
chain,16,20,mfg_full_N,123,,15.3,1.3203534880225576,0.16833333333333336,1.875,8
chain,16,20,mfg_perfect_local,123,,16.0,0.0,0.2033333333333334,1.875,8
chain,16,20,mfg_carrier_sense,123,,16.0,0.0,0.22333333333333336,1.875,8
chain,16,20,oracle_topology,123,4,15.666666666666666,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,123,16,15.933333333333334,0.3590109871423002,0.07333333333333333,1.875,8
chain,16,50,dcf_topology,123,32,15.433333333333334,0.8825468196582484,0.048000000000000015,1.875,8
chain,16,50,mfg_full_N,123,,16.0,0.0,0.06866666666666668,1.875,8
chain,16,50,mfg_perfect_local,123,,16.0,0.0,0.08133333333333334,1.875,8
chain,16,50,mfg_carrier_sense,123,,16.0,0.0,0.08933333333333335,1.875,8
chain,16,50,oracle_topology,123,4,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,123,16,16.0,0.0,0.03666666666666667,1.875,8
chain,16,100,dcf_topology,123,32,16.0,0.0,0.024000000000000007,1.875,8
chain,16,100,mfg_full_N,123,,16.0,0.0,0.03433333333333334,1.875,8
chain,16,100,mfg_perfect_local,123,,16.0,0.0,0.04066666666666667,1.875,8
chain,16,100,mfg_carrier_sense,123,,16.0,0.0,0.044666666666666674,1.875,8
chain,16,100,oracle_topology,123,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,123,16,16.0,0.0,0.018333333333333333,1.875,8
chain,16,200,dcf_topology,123,32,16.0,0.0,0.012000000000000004,1.875,8
chain,16,200,mfg_full_N,123,,16.0,0.0,0.01716666666666667,1.875,8
chain,16,200,mfg_perfect_local,123,,16.0,0.0,0.020333333333333335,1.875,8
chain,16,200,mfg_carrier_sense,123,,16.0,0.0,0.022333333333333337,1.875,8
chain,16,200,oracle_topology,123,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,123,16,16.0,0.0,0.007333333333333334,1.875,8
chain,16,500,dcf_topology,123,32,16.0,0.0,0.0048000000000000004,1.875,8
chain,16,500,mfg_full_N,123,,16.0,0.0,0.006866666666666668,1.875,8
chain,16,500,mfg_perfect_local,123,,16.0,0.0,0.008133333333333334,1.875,8
chain,16,500,mfg_carrier_sense,123,,16.0,0.0,0.008933333333333337,1.875,8
chain,16,500,oracle_topology,123,4,16.0,0.0,0.0,1.875,8
chain,16,20,dcf_ieee,456,16,14.333333333333334,1.6397831834998458,0.15833333333333335,1.875,8
chain,16,20,dcf_topology,456,32,9.133333333333333,1.839081896551163,0.046666666666666676,1.875,8
chain,16,20,mfg_full_N,456,,15.033333333333333,1.53803626600791,0.1683333333333334,1.875,8
chain,16,20,mfg_perfect_local,456,,16.0,0.0,0.23333333333333334,1.875,8
chain,16,20,mfg_carrier_sense,456,,16.0,0.0,0.23333333333333334,1.875,8
chain,16,20,oracle_topology,456,4,15.533333333333333,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,456,16,15.8,0.5416025603090638,0.06400000000000002,1.875,8
chain,16,50,dcf_topology,456,32,15.366666666666667,1.1685698761972072,0.03866666666666667,1.875,8
chain,16,50,mfg_full_N,456,,16.0,0.0,0.07133333333333333,1.875,8
chain,16,50,mfg_perfect_local,456,,16.0,0.0,0.09333333333333335,1.875,8
chain,16,50,mfg_carrier_sense,456,,16.0,0.0,0.09333333333333335,1.875,8
chain,16,50,oracle_topology,456,4,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,456,16,16.0,0.0,0.03200000000000001,1.875,8
chain,16,100,dcf_topology,456,32,15.933333333333334,0.3590109871423002,0.019333333333333334,1.875,8
chain,16,100,mfg_full_N,456,,16.0,0.0,0.035666666666666666,1.875,8
chain,16,100,mfg_perfect_local,456,,16.0,0.0,0.046666666666666676,1.875,8
chain,16,100,mfg_carrier_sense,456,,16.0,0.0,0.046666666666666676,1.875,8
chain,16,100,oracle_topology,456,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,456,16,16.0,0.0,0.016000000000000004,1.875,8
chain,16,200,dcf_topology,456,32,16.0,0.0,0.009666666666666667,1.875,8
chain,16,200,mfg_full_N,456,,16.0,0.0,0.017833333333333333,1.875,8
chain,16,200,mfg_perfect_local,456,,16.0,0.0,0.023333333333333338,1.875,8
chain,16,200,mfg_carrier_sense,456,,16.0,0.0,0.023333333333333338,1.875,8
chain,16,200,oracle_topology,456,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,456,16,16.0,0.0,0.006400000000000002,1.875,8
chain,16,500,dcf_topology,456,32,16.0,0.0,0.003866666666666667,1.875,8
chain,16,500,mfg_full_N,456,,16.0,0.0,0.007133333333333335,1.875,8
chain,16,500,mfg_perfect_local,456,,16.0,0.0,0.009333333333333336,1.875,8
chain,16,500,mfg_carrier_sense,456,,16.0,0.0,0.009333333333333336,1.875,8
chain,16,500,oracle_topology,456,4,16.0,0.0,0.0,1.875,8
chain,16,20,dcf_ieee,789,16,14.666666666666666,1.4452988925785866,0.19333333333333336,1.875,8
chain,16,20,dcf_topology,789,32,9.4,1.4966629547095767,0.09833333333333333,1.875,8
chain,16,20,mfg_full_N,789,,15.666666666666666,0.6497862896539309,0.19499999999999998,1.875,8
chain,16,20,mfg_perfect_local,789,,16.0,0.0,0.20833333333333337,1.875,8
chain,16,20,mfg_carrier_sense,789,,16.0,0.0,0.23,1.875,8
chain,16,20,oracle_topology,789,7,15.666666666666666,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,789,16,15.966666666666667,0.17950549357115012,0.07800000000000001,1.875,8
chain,16,50,dcf_topology,789,32,15.733333333333333,0.5734883511361751,0.060666666666666674,1.875,8
chain,16,50,mfg_full_N,789,,16.0,0.0,0.07933333333333334,1.875,8
chain,16,50,mfg_perfect_local,789,,16.0,0.0,0.08333333333333334,1.875,8
chain,16,50,mfg_carrier_sense,789,,16.0,0.0,0.09200000000000003,1.875,8
chain,16,50,oracle_topology,789,7,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,789,16,16.0,0.0,0.03900000000000001,1.875,8
chain,16,100,dcf_topology,789,32,15.966666666666667,0.17950549357115012,0.030333333333333337,1.875,8
chain,16,100,mfg_full_N,789,,16.0,0.0,0.03966666666666667,1.875,8
chain,16,100,mfg_perfect_local,789,,16.0,0.0,0.04166666666666667,1.875,8
chain,16,100,mfg_carrier_sense,789,,16.0,0.0,0.04600000000000001,1.875,8
chain,16,100,oracle_topology,789,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,789,16,16.0,0.0,0.019500000000000003,1.875,8
chain,16,200,dcf_topology,789,32,16.0,0.0,0.015166666666666669,1.875,8
chain,16,200,mfg_full_N,789,,16.0,0.0,0.019833333333333335,1.875,8
chain,16,200,mfg_perfect_local,789,,16.0,0.0,0.020833333333333336,1.875,8
chain,16,200,mfg_carrier_sense,789,,16.0,0.0,0.023000000000000007,1.875,8
chain,16,200,oracle_topology,789,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,789,16,16.0,0.0,0.007800000000000001,1.875,8
chain,16,500,dcf_topology,789,32,16.0,0.0,0.006066666666666668,1.875,8
chain,16,500,mfg_full_N,789,,16.0,0.0,0.007933333333333336,1.875,8
chain,16,500,mfg_perfect_local,789,,16.0,0.0,0.008333333333333335,1.875,8
chain,16,500,mfg_carrier_sense,789,,16.0,0.0,0.009200000000000003,1.875,8
chain,16,500,oracle_topology,789,4,16.0,0.0,0.0,1.875,8
chain,16,20,dcf_ieee,1234,16,14.633333333333333,1.1685698761972072,0.17333333333333337,1.875,8
chain,16,20,dcf_topology,1234,32,8.7,1.8645821694595994,0.05500000000000002,1.875,8
chain,16,20,mfg_full_N,1234,,14.933333333333334,2.1437246921084707,0.155,1.875,8
chain,16,20,mfg_perfect_local,1234,,16.0,0.0,0.22833333333333336,1.875,8
chain,16,20,mfg_carrier_sense,1234,,16.0,0.0,0.22833333333333336,1.875,8
chain,16,20,oracle_topology,1234,4,15.533333333333333,0.0,0.0,1.875,8
chain,16,50,dcf_ieee,1234,16,15.966666666666667,0.1795054935711501,0.06933333333333334,1.875,8
chain,16,50,dcf_topology,1234,32,15.466666666666667,0.7630348761506398,0.04266666666666667,1.875,8
chain,16,50,mfg_full_N,1234,,16.0,0.0,0.06666666666666668,1.875,8
chain,16,50,mfg_perfect_local,1234,,16.0,0.0,0.09133333333333335,1.875,8
chain,16,50,mfg_carrier_sense,1234,,16.0,0.0,0.09133333333333335,1.875,8
chain,16,50,oracle_topology,1234,4,16.0,0.0,0.0,1.875,8
chain,16,100,dcf_ieee,1234,16,16.0,0.0,0.03466666666666667,1.875,8
chain,16,100,dcf_topology,1234,32,15.933333333333334,0.3590109871423002,0.021333333333333336,1.875,8
chain,16,100,mfg_full_N,1234,,16.0,0.0,0.03333333333333334,1.875,8
chain,16,100,mfg_perfect_local,1234,,16.0,0.0,0.045666666666666675,1.875,8
chain,16,100,mfg_carrier_sense,1234,,16.0,0.0,0.045666666666666675,1.875,8
chain,16,100,oracle_topology,1234,4,16.0,0.0,0.0,1.875,8
chain,16,200,dcf_ieee,1234,16,16.0,0.0,0.017333333333333336,1.875,8
chain,16,200,dcf_topology,1234,32,16.0,0.0,0.010666666666666668,1.875,8
chain,16,200,mfg_full_N,1234,,16.0,0.0,0.01666666666666667,1.875,8
chain,16,200,mfg_perfect_local,1234,,16.0,0.0,0.022833333333333337,1.875,8
chain,16,200,mfg_carrier_sense,1234,,16.0,0.0,0.022833333333333337,1.875,8
chain,16,200,oracle_topology,1234,4,16.0,0.0,0.0,1.875,8
chain,16,500,dcf_ieee,1234,16,16.0,0.0,0.006933333333333335,1.875,8
chain,16,500,dcf_topology,1234,32,16.0,0.0,0.004266666666666668,1.875,8
chain,16,500,mfg_full_N,1234,,16.0,0.0,0.006666666666666669,1.875,8
chain,16,500,mfg_perfect_local,1234,,16.0,0.0,0.009133333333333334,1.875,8
chain,16,500,mfg_carrier_sense,1234,,16.0,0.0,0.009133333333333334,1.875,8
chain,16,500,oracle_topology,1234,4,16.0,0.0,0.0,1.875,8
chain,25,20,dcf_ieee,42,16,22.366666666666667,1.9232495649002206,0.31500000000000006,1.92,13
chain,25,20,dcf_topology,42,50,9.233333333333333,1.6868774571839995,0.06999999999999999,1.92,13
chain,25,20,mfg_full_N,42,,18.533333333333335,4.295216978091897,0.2416666666666667,1.92,13
chain,25,20,mfg_perfect_local,42,,25.0,0.0,0.29333333333333333,1.92,13
chain,25,20,mfg_carrier_sense,42,,24.966666666666665,0.17950549357115014,0.31166666666666665,1.92,13
chain,25,20,oracle_topology,42,6,23.933333333333334,0.0,0.0,1.92,13
chain,25,50,dcf_ieee,42,16,24.8,0.541602560309064,0.12733333333333335,1.92,13
chain,25,50,dcf_topology,42,50,23.466666666666665,1.2310790208412925,0.07533333333333334,1.92,13
chain,25,50,mfg_full_N,42,,25.0,0.0,0.12600000000000003,1.92,13
chain,25,50,mfg_perfect_local,42,,25.0,0.0,0.11733333333333335,1.92,13
chain,25,50,mfg_carrier_sense,42,,25.0,0.0,0.12466666666666669,1.92,13
chain,25,50,oracle_topology,42,10,25.0,0.0,0.0,1.92,13
chain,25,100,dcf_ieee,42,16,25.0,0.0,0.06366666666666668,1.92,13
chain,25,100,dcf_topology,42,50,24.766666666666666,0.49553562491061687,0.03833333333333334,1.92,13
chain,25,100,mfg_full_N,42,,25.0,0.0,0.06300000000000001,1.92,13
chain,25,100,mfg_perfect_local,42,,25.0,0.0,0.05866666666666667,1.92,13
chain,25,100,mfg_carrier_sense,42,,25.0,0.0,0.062333333333333345,1.92,13
chain,25,100,oracle_topology,42,6,25.0,0.0,0.0,1.92,13
chain,25,200,dcf_ieee,42,16,25.0,0.0,0.03183333333333334,1.92,13
chain,25,200,dcf_topology,42,50,25.0,0.0,0.01916666666666667,1.92,13
chain,25,200,mfg_full_N,42,,25.0,0.0,0.03150000000000001,1.92,13
chain,25,200,mfg_perfect_local,42,,25.0,0.0,0.029333333333333336,1.92,13
chain,25,200,mfg_carrier_sense,42,,25.0,0.0,0.031166666666666672,1.92,13
chain,25,200,oracle_topology,42,6,25.0,0.0,0.0,1.92,13
chain,25,500,dcf_ieee,42,16,25.0,0.0,0.012733333333333336,1.92,13
chain,25,500,dcf_topology,42,50,25.0,0.0,0.007666666666666668,1.92,13
chain,25,500,mfg_full_N,42,,25.0,0.0,0.012600000000000004,1.92,13
chain,25,500,mfg_perfect_local,42,,25.0,0.0,0.011733333333333337,1.92,13
chain,25,500,mfg_carrier_sense,42,,25.0,0.0,0.012466666666666671,1.92,13
chain,25,500,oracle_topology,42,6,25.0,0.0,0.0,1.92,13
chain,25,20,dcf_ieee,123,16,23.2,1.6206994374857624,0.32166666666666666,1.92,13
chain,25,20,dcf_topology,123,50,9.9,2.103172207246314,0.08166666666666665,1.92,13
chain,25,20,mfg_full_N,123,,17.766666666666666,3.9722649570350788,0.2,1.92,13
chain,25,20,mfg_perfect_local,123,,25.0,0.0,0.2983333333333334,1.92,13
chain,25,20,mfg_carrier_sense,123,,25.0,0.0,0.3283333333333333,1.92,13
chain,25,20,oracle_topology,123,6,24.0,0.0,0.0,1.92,13
chain,25,50,dcf_ieee,123,16,24.9,0.39581140290126393,0.12866666666666668,1.92,13
chain,25,50,dcf_topology,123,50,23.7,1.3453624047073711,0.07933333333333334,1.92,13
chain,25,50,mfg_full_N,123,,25.0,0.0,0.11066666666666669,1.92,13
chain,25,50,mfg_perfect_local,123,,25.0,0.0,0.11933333333333335,1.92,13
chain,25,50,mfg_carrier_sense,123,,25.0,0.0,0.13133333333333336,1.92,13
chain,25,50,oracle_topology,123,6,25.0,0.0,0.0,1.92,13
chain,25,100,dcf_ieee,123,16,25.0,0.0,0.06433333333333334,1.92,13
chain,25,100,dcf_topology,123,50,24.8,0.47609522856952335,0.04033333333333334,1.92,13
chain,25,100,mfg_full_N,123,,25.0,0.0,0.055333333333333345,1.92,13
chain,25,100,mfg_perfect_local,123,,25.0,0.0,0.05966666666666667,1.92,13
chain,25,100,mfg_carrier_sense,123,,25.0,0.0,0.06566666666666668,1.92,13
chain,25,100,oracle_topology,123,6,25.0,0.0,0.0,1.92,13
chain,25,200,dcf_ieee,123,16,25.0,0.0,0.03216666666666667,1.92,13
chain,25,200,dcf_topology,123,50,25.0,0.0,0.02016666666666667,1.92,13
chain,25,200,mfg_full_N,123,,25.0,0.0,0.027666666666666673,1.92,13
chain,25,200,mfg_perfect_local,123,,25.0,0.0,0.029833333333333337,1.92,13
chain,25,200,mfg_carrier_sense,123,,25.0,0.0,0.03283333333333334,1.92,13
chain,25,200,oracle_topology,123,6,25.0,0.0,0.0,1.92,13
chain,25,500,dcf_ieee,123,16,25.0,0.0,0.012866666666666669,1.92,13
chain,25,500,dcf_topology,123,50,25.0,0.0,0.008066666666666668,1.92,13
chain,25,500,mfg_full_N,123,,25.0,0.0,0.011066666666666669,1.92,13
chain,25,500,mfg_perfect_local,123,,25.0,0.0,0.011933333333333336,1.92,13
chain,25,500,mfg_carrier_sense,123,,25.0,0.0,0.013133333333333334,1.92,13
chain,25,500,oracle_topology,123,6,25.0,0.0,0.0,1.92,13
chain,25,20,dcf_ieee,456,16,23.266666666666666,2.1437246921084707,0.3316666666666667,1.92,13
chain,25,20,dcf_topology,456,50,9.6,2.3036203390894663,0.06666666666666667,1.92,13
chain,25,20,mfg_full_N,456,,18.866666666666667,3.584534682338684,0.245,1.92,13
chain,25,20,mfg_perfect_local,456,,25.0,0.0,0.29666666666666663,1.92,13
chain,25,20,mfg_carrier_sense,456,,24.866666666666667,0.339934634239519,0.32166666666666666,1.92,13
chain,25,20,oracle_topology,456,6,24.333333333333332,0.0,0.0,1.92,13
chain,25,50,dcf_ieee,456,16,24.833333333333332,0.521749194749951,0.134,1.92,13
chain,25,50,dcf_topology,456,50,23.166666666666668,1.6141733350404335,0.06600000000000002,1.92,13
chain,25,50,mfg_full_N,456,,25.0,0.0,0.12466666666666669,1.92,13
chain,25,50,mfg_perfect_local,456,,25.0,0.0,0.11866666666666668,1.92,13
chain,25,50,mfg_carrier_sense,456,,25.0,0.0,0.12866666666666668,1.92,13
chain,25,50,oracle_topology,456,6,24.933333333333334,0.0,0.0,1.92,13
chain,25,100,dcf_ieee,456,16,25.0,0.0,0.067,1.92,13
chain,25,100,dcf_topology,456,50,24.8,0.4,0.03466666666666667,1.92,13
chain,25,100,mfg_full_N,456,,25.0,0.0,0.062333333333333345,1.92,13
chain,25,100,mfg_perfect_local,456,,25.0,0.0,0.05933333333333334,1.92,13
chain,25,100,mfg_carrier_sense,456,,25.0,0.0,0.06433333333333334,1.92,13
chain,25,100,oracle_topology,456,6,25.0,0.0,0.0,1.92,13
chain,25,200,dcf_ieee,456,16,25.0,0.0,0.0335,1.92,13
chain,25,200,dcf_topology,456,50,25.0,0.0,0.017333333333333336,1.92,13
chain,25,200,mfg_full_N,456,,25.0,0.0,0.031166666666666672,1.92,13
chain,25,200,mfg_perfect_local,456,,25.0,0.0,0.02966666666666667,1.92,13
chain,25,200,mfg_carrier_sense,456,,25.0,0.0,0.03216666666666667,1.92,13
chain,25,200,oracle_topology,456,6,25.0,0.0,0.0,1.92,13
chain,25,500,dcf_ieee,456,16,25.0,0.0,0.0134,1.92,13
chain,25,500,dcf_topology,456,50,25.0,0.0,0.006933333333333335,1.92,13
chain,25,500,mfg_full_N,456,,25.0,0.0,0.012466666666666671,1.92,13
chain,25,500,mfg_perfect_local,456,,25.0,0.0,0.01186666666666667,1.92,13
chain,25,500,mfg_carrier_sense,456,,25.0,0.0,0.01286666666666667,1.92,13
chain,25,500,oracle_topology,456,6,25.0,0.0,0.0,1.92,13
chain,25,20,dcf_ieee,789,16,22.8,1.8147543451754937,0.3266666666666666,1.92,13
chain,25,20,dcf_topology,789,50,10.0,2.422120283277993,0.07666666666666667,1.92,13
chain,25,20,mfg_full_N,789,,18.566666666666666,3.6210802562525757,0.23999999999999996,1.92,13
chain,25,20,mfg_perfect_local,789,,25.0,0.0,0.3,1.92,13
chain,25,20,mfg_carrier_sense,789,,25.0,0.0,0.32833333333333337,1.92,13
chain,25,20,oracle_topology,789,6,24.466666666666665,0.0,0.0,1.92,13
chain,25,50,dcf_ieee,789,16,24.866666666666667,0.42687494916218993,0.13200000000000003,1.92,13
chain,25,50,dcf_topology,789,50,23.366666666666667,1.4940623220676645,0.07133333333333335,1.92,13
chain,25,50,mfg_full_N,789,,25.0,0.0,0.12333333333333335,1.92,13
chain,25,50,mfg_perfect_local,789,,25.0,0.0,0.12000000000000002,1.92,13
chain,25,50,mfg_carrier_sense,789,,25.0,0.0,0.13133333333333336,1.92,13
chain,25,50,oracle_topology,789,6,25.0,0.0,0.0,1.92,13
chain,25,100,dcf_ieee,789,16,25.0,0.0,0.06600000000000002,1.92,13
chain,25,100,dcf_topology,789,50,24.733333333333334,0.6798692684790378,0.038333333333333344,1.92,13
chain,25,100,mfg_full_N,789,,25.0,0.0,0.061666666666666675,1.92,13
chain,25,100,mfg_perfect_local,789,,25.0,0.0,0.06000000000000001,1.92,13
chain,25,100,mfg_carrier_sense,789,,25.0,0.0,0.06566666666666668,1.92,13
chain,25,100,oracle_topology,789,6,25.0,0.0,0.0,1.92,13
chain,25,200,dcf_ieee,789,16,25.0,0.0,0.03300000000000001,1.92,13
chain,25,200,dcf_topology,789,50,25.0,0.0,0.019166666666666672,1.92,13
chain,25,200,mfg_full_N,789,,25.0,0.0,0.030833333333333338,1.92,13
