num_stas,method,harq_enabled,adaptive_cw,npca_qsrc,seed,mean_access_delay,p95_access_delay,p99_access_delay,mean_retx_count,aggregate_throughput,collision_probability_npca
50,fixed_q3_arq,False,False,3,42,1199.6188524590164,4526.0,7862.0,2.5427400468384076,1708,0.35723039215686275
50,fixed_q3_arq,False,False,3,123,1144.0790993071594,4587.0,8443.0,2.495381062355658,1732,0.3693864642631246
50,fixed_q3_arq,False,False,3,456,1158.6698918611269,4603.0,7885.0,2.4268639726807057,1757,0.3392226148409894
50,adaptive_arq,False,True,0,42,457.00771971496437,1483.0,2221.0,8.614608076009501,1684,0.9169556171983356
50,adaptive_arq,False,True,0,123,442.6984412470024,1407.0,1908.0,8.87410071942446,1668,0.9195402298850575
50,adaptive_arq,False,True,0,456,456.1457227138643,1416.0,2238.0,8.742772861356933,1695,0.918404959370026
50,fixed_q0_harq,True,False,0,42,449.7668782458165,1354.0,1974.0,8.959607616849395,1733,0.9186139564660691
50,fixed_q0_harq,True,False,0,123,426.58580570098894,1336.0,1919.0,8.980802792321118,1719,0.9231759311398922
50,fixed_q0_harq,True,False,0,456,410.5954332552693,1301.0,1785.0,9.257611241217798,1708,0.9234947237740534
50,fixed_q1_harq,True,False,1,42,685.0841332580463,2267.0,3102.0,5.219085262563524,1771,0.8310891681627768
50,fixed_q1_harq,True,False,1,123,678.9036281179139,2245.0,3341.0,5.414965986394558,1764,0.8343603286384976
50,fixed_q1_harq,True,False,1,456,635.6597701149425,2201.0,3044.0,5.468965517241379,1740,0.8385885885885885
50,fixed_q2_harq,True,False,2,42,1038.4698251551044,4045.0,6675.0,3.107727016356458,1773,0.6131205673758865
50,fixed_q2_harq,True,False,2,123,966.2691662003358,3840.0,6057.0,3.1745942921096812,1787,0.6191512513601741
50,fixed_q2_harq,True,False,2,456,1004.1832280298679,3909.0,6389.0,3.208500861573808,1741,0.615979381443299
50,fixed_q3_harq,True,False,3,42,1121.7098416289593,4372.0,7202.0,2.4688914027149322,1768,0.37492642731018244
50,fixed_q3_harq,True,False,3,123,1117.8122540753232,4453.0,7851.0,2.510399100618325,1779,0.3906894519740719
50,fixed_q3_harq,True,False,3,456,1131.4934770277935,4429.0,7883.0,2.4288145207033467,1763,0.34972677595628415
50,adaptive_harq,True,True,0,42,467.2767962308598,1509.0,2437.0,8.348056537102474,1698,0.9098814229249012
50,adaptive_harq,True,True,0,123,452.50235017626323,1446.0,2223.0,8.759106933019977,1702,0.9174088388506133
50,adaptive_harq,True,True,0,456,438.3460859329017,1451.0,2120.0,8.991171277221895,1699,0.9171611868484363
