ppdu_config,num_stas,method,threshold_mode,seed,aggregate_throughput,collision_probability_npca,npca_transition_count,mean_qsrc,tp_short,tp_medium,tp_long
homo_medium,30,oracle_tppdu,ppdu,42,135,0.5847750865051903,1256,1.0,,,
homo_medium,30,oracle_tppdu,ppdu,123,138,0.62751677852349,1195,1.0,,,
homo_medium,30,oracle_tppdu,ppdu,456,122,0.6752577319587629,1284,1.0,,,
homo_medium,50,fixed_q0_t0,zero,42,117,0.957544993077988,2050,0.0,,,
homo_medium,50,fixed_q0_t0,zero,123,121,0.9657379518072289,2099,0.0,,,
homo_medium,50,fixed_q0_t0,zero,456,120,0.966710182767624,2300,0.0,,,
homo_medium,50,fixed_q0_tppdu,ppdu,42,102,0.9623448866067608,1895,0.0,,,
homo_medium,50,fixed_q0_tppdu,ppdu,123,100,0.9632093933463797,2142,0.0,,,
homo_medium,50,fixed_q0_tppdu,ppdu,456,119,0.9653910149750417,2293,0.0,,,
homo_medium,50,fixed_q1_t0,zero,42,142,0.8086816720257235,2299,1.0,,,
homo_medium,50,fixed_q1_t0,zero,123,137,0.8083735909822867,2099,1.0,,,
homo_medium,50,fixed_q1_t0,zero,456,131,0.8107638888888888,2098,1.0,,,
homo_medium,50,fixed_q1_tppdu,ppdu,42,131,0.8137583892617449,2194,1.0,,,
homo_medium,50,fixed_q1_tppdu,ppdu,123,131,0.810064935064935,1997,1.0,,,
homo_medium,50,fixed_q1_tppdu,ppdu,456,123,0.8273480662983426,2243,1.0,,,
homo_medium,50,adaptive_t0,zero,42,119,0.9465065502183406,1950,0.2128205128205128,,,
homo_medium,50,adaptive_t0,zero,123,105,0.9546351084812623,2100,0.18523809523809523,,,
homo_medium,50,adaptive_t0,zero,456,115,0.9604158336665334,2150,0.18604651162790697,,,
homo_medium,50,adaptive_tppdu,ppdu,42,127,0.9480314960629921,1898,0.20811380400421498,,,
homo_medium,50,adaptive_tppdu,ppdu,123,112,0.9524033930254477,2094,0.224450811843362,,,
homo_medium,50,adaptive_tppdu,ppdu,456,120,0.9612459253893517,2488,0.1607717041800643,,,
homo_medium,50,oracle_t0,zero,42,121,0.5776173285198556,2070,2.0,,,
homo_medium,50,oracle_t0,zero,123,132,0.5,1942,2.0,,,
homo_medium,50,oracle_t0,zero,456,143,0.5179282868525896,2123,2.0,,,
homo_medium,50,oracle_tppdu,ppdu,42,127,0.5428571428571428,1992,2.0,,,
homo_medium,50,oracle_tppdu,ppdu,123,132,0.5048076923076923,1852,2.0,,,
homo_medium,50,oracle_tppdu,ppdu,456,130,0.49206349206349204,2171,2.0,,,
homo_long,10,fixed_q0_t0,zero,42,91,0.3761467889908257,428,0.0,,,
homo_long,10,fixed_q0_t0,zero,123,84,0.4305555555555556,419,0.0,,,
homo_long,10,fixed_q0_t0,zero,456,82,0.4298245614035088,364,0.0,,,
homo_long,10,fixed_q0_tppdu,ppdu,42,78,0.32926829268292684,285,0.0,,,
homo_long,10,fixed_q0_tppdu,ppdu,123,87,0.38524590163934425,359,0.0,,,
homo_long,10,fixed_q0_tppdu,ppdu,456,74,0.47,272,0.0,,,
homo_long,10,fixed_q1_t0,zero,42,84,0.24390243902439024,372,1.0,,,
homo_long,10,fixed_q1_t0,zero,123,84,0.2159090909090909,387,1.0,,,
homo_long,10,fixed_q1_t0,zero,456,96,0.136986301369863,391,1.0,,,
homo_long,10,fixed_q1_tppdu,ppdu,42,67,0.16393442622950818,277,1.0,,,
homo_long,10,fixed_q1_tppdu,ppdu,123,80,0.24358974358974358,300,1.0,,,
homo_long,10,fixed_q1_tppdu,ppdu,456,88,0.18421052631578946,317,1.0,,,
homo_long,10,adaptive_t0,zero,42,94,0.48872180451127817,427,0.19437939110070257,,,
homo_long,10,adaptive_t0,zero,123,86,0.39705882352941174,419,0.11694510739856802,,,
homo_long,10,adaptive_t0,zero,456,86,0.4603174603174603,397,0.17632241813602015,,,
homo_long,10,adaptive_tppdu,ppdu,42,74,0.5,252,0.14285714285714285,,,
homo_long,10,adaptive_tppdu,ppdu,123,82,0.45528455284552843,321,0.17445482866043613,,,
homo_long,10,adaptive_tppdu,ppdu,456,72,0.42857142857142855,263,0.1596958174904943,,,
homo_long,10,oracle_t0,zero,42,91,0.3761467889908257,428,0.0,,,
homo_long,10,oracle_t0,zero,123,84,0.4305555555555556,419,0.0,,,
homo_long,10,oracle_t0,zero,456,82,0.4298245614035088,364,0.0,,,
homo_long,10,oracle_tppdu,ppdu,42,78,0.32926829268292684,285,0.0,,,
homo_long,10,oracle_tppdu,ppdu,123,87,0.38524590163934425,359,0.0,,,
homo_long,10,oracle_tppdu,ppdu,456,74,0.47,272,0.0,,,
homo_long,20,fixed_q0_t0,zero,42,75,0.7722419928825622,815,0.0,,,
homo_long,20,fixed_q0_t0,zero,123,83,0.7285714285714285,857,0.0,,,
homo_long,20,fixed_q0_t0,zero,456,80,0.7457044673539519,854,0.0,,,
homo_long,20,fixed_q0_tppdu,ppdu,42,70,0.7391304347826086,612,0.0,,,
homo_long,20,fixed_q0_tppdu,ppdu,123,74,0.7768595041322314,551,0.0,,,
homo_long,20,fixed_q0_tppdu,ppdu,456,80,0.6995073891625616,629,0.0,,,
homo_long,20,fixed_q1_t0,zero,42,79,0.5144927536231884,812,1.0,,,
homo_long,20,fixed_q1_t0,zero,123,74,0.3486238532110092,756,1.0,,,
homo_long,20,fixed_q1_t0,zero,456,82,0.5066666666666667,817,1.0,,,
homo_long,20,fixed_q1_tppdu,ppdu,42,73,0.46464646464646464,530,1.0,,,
homo_long,20,fixed_q1_tppdu,ppdu,123,64,0.5483870967741935,532,1.0,,,
homo_long,20,fixed_q1_tppdu,ppdu,456,71,0.38823529411764707,511,1.0,,,
homo_long,20,adaptive_t0,zero,42,73,0.5930232558139535,796,0.1884422110552764,,,
homo_long,20,adaptive_t0,zero,123,79,0.725925925925926,835,0.2407185628742515,,,
homo_long,20,adaptive_t0,zero,456,83,0.72265625,857,0.19603267211201866,,,
homo_long,20,adaptive_tppdu,ppdu,42,66,0.6496350364963503,489,0.26789366053169733,,,
homo_long,20,adaptive_tppdu,ppdu,123,69,0.634020618556701,707,0.2065063649222065,,,
homo_long,20,adaptive_tppdu,ppdu,456,75,0.6484848484848484,609,0.24794745484400657,,,
homo_long,20,oracle_t0,zero,42,79,0.5144927536231884,812,1.0,,,
homo_long,20,oracle_t0,zero,123,74,0.3486238532110092,756,1.0,,,
homo_long,20,oracle_t0,zero,456,82,0.5066666666666667,817,1.0,,,
homo_long,20,oracle_tppdu,ppdu,42,73,0.46464646464646464,530,1.0,,,
homo_long,20,oracle_tppdu,ppdu,123,64,0.5483870967741935,532,1.0,,,
homo_long,20,oracle_tppdu,ppdu,456,71,0.38823529411764707,511,1.0,,,
homo_long,30,fixed_q0_t0,zero,42,66,0.8648068669527897,1258,0.0,,,
homo_long,30,fixed_q0_t0,zero,123,81,0.8583509513742071,1198,0.0,,,
homo_long,30,fixed_q0_t0,zero,456,75,0.8761552680221811,1195,0.0,,,
homo_long,30,fixed_q0_tppdu,ppdu,42,59,0.8704545454545455,946,0.0,,,
homo_long,30,fixed_q0_tppdu,ppdu,123,82,0.8476658476658476,925,0.0,,,
homo_long,30,fixed_q0_tppdu,ppdu,456,69,0.8469656992084432,887,0.0,,,
homo_long,30,fixed_q1_t0,zero,42,76,0.5403726708074534,1343,1.0,,,
homo_long,30,fixed_q1_t0,zero,123,83,0.6363636363636364,1197,1.0,,,
homo_long,30,fixed_q1_t0,zero,456,75,0.6682464454976303,1252,1.0,,,
homo_long,30,fixed_q1_tppdu,ppdu,42,61,0.6115107913669064,832,1.0,,,
homo_long,30,fixed_q1_tppdu,ppdu,123,82,0.6898148148148148,952,1.0,,,
homo_long,30,fixed_q1_tppdu,ppdu,456,74,0.6149068322981367,947,1.0,,,
homo_long,30,adaptive_t0,zero,42,74,0.8255813953488372,1288,0.2422360248447205,,,
homo_long,30,adaptive_t0,zero,123,84,0.8571428571428571,1137,0.28232189973614774,,,
homo_long,30,adaptive_t0,zero,456,67,0.8228155339805825,1285,0.2396887159533074,,,
homo_long,30,adaptive_tppdu,ppdu,42,72,0.8333333333333334,888,0.3344594594594595,,,
homo_long,30,adaptive_tppdu,ppdu,123,81,0.8418708240534521,1072,0.26119402985074625,,,
homo_long,30,adaptive_tppdu,ppdu,456,67,0.8095238095238095,950,0.28,,,
homo_long,30,oracle_t0,zero,42,76,0.5403726708074534,1343,1.0,,,
homo_long,30,oracle_t0,zero,123,83,0.6363636363636364,1197,1.0,,,
homo_long,30,oracle_t0,zero,456,75,0.6682464454976303,1252,1.0,,,
homo_long,30,oracle_tppdu,ppdu,42,61,0.6115107913669064,832,1.0,,,
homo_long,30,oracle_tppdu,ppdu,123,82,0.6898148148148148,952,1.0,,,
homo_long,30,oracle_tppdu,ppdu,456,74,0.6149068322981367,947,1.0,,,
homo_long,50,fixed_q0_t0,zero,42,67,0.9682628062360802,1995,0.0,,,
homo_long,50,fixed_q0_t0,zero,123,73,0.9714285714285714,2491,0.0,,,
homo_long,50,fixed_q0_t0,zero,456,68,0.9729504785684561,2198,0.0,,,
homo_long,50,fixed_q0_tppdu,ppdu,42,63,0.9683321604503871,1389,0.0,,,
homo_long,50,fixed_q0_tppdu,ppdu,123,54,0.9693682195277601,1491,0.0,,,
homo_long,50,fixed_q0_tppdu,ppdu,456,64,0.9661803713527851,1536,0.0,,,
homo_long,50,fixed_q1_t0,zero,42,78,0.74609375,2138,1.0,,,
homo_long,50,fixed_q1_t0,zero,123,86,0.8005181347150259,2145,1.0,,,
homo_long,50,fixed_q1_t0,zero,456,79,0.8217592592592593,2142,1.0,,,
homo_long,50,fixed_q1_tppdu,ppdu,42,74,0.77734375,1493,1.0,,,
homo_long,50,fixed_q1_tppdu,ppdu,123,72,0.8091397849462365,1890,1.0,,,
homo_long,50,fixed_q1_tppdu,ppdu,456,69,0.8138801261829653,1692,1.0,,,
homo_long,50,adaptive_t0,zero,42,73,0.9556913674560733,1897,0.27622561939905116,,,
homo_long,50,adaptive_t0,zero,123,67,0.9599224305106658,2093,0.19827998088867654,,,
homo_long,50,adaptive_t0,zero,456,73,0.9581511555277952,2194,0.2096627164995442,,,
homo_long,50,adaptive_tppdu,ppdu,42,67,0.945360824742268,1539,0.2664067576348278,,,
homo_long,50,adaptive_tppdu,ppdu,123,69,0.9601567602873938,1736,0.26497695852534564,,,
homo_long,50,adaptive_tppdu,ppdu,456,72,0.9590643274853801,1789,0.2068194522079374,,,
homo_long,50,oracle_t0,zero,42,70,0.49606299212598426,2077,2.0,,,
homo_long,50,oracle_t0,zero,123,84,0.616580310880829,2062,2.0,,,
homo_long,50,oracle_t0,zero,456,79,0.5562130177514792,2190,2.0,,,
homo_long,50,oracle_tppdu,ppdu,42,58,0.42857142857142855,1244,2.0,,,
homo_long,50,oracle_tppdu,ppdu,123,78,0.56875,1690,2.0,,,
homo_long,50,oracle_tppdu,ppdu,456,72,0.5038167938931297,1738,2.0,,,
hetero,10,fixed_q0_t0,zero,42,107,0.4375,418,0.0,28,25,54
hetero,10,fixed_q0_t0,zero,123,126,0.5205479452054794,369,0.0,43,32,51
hetero,10,fixed_q0_t0,zero,456,126,0.48704663212435234,378,0.0,40,42,44
hetero,10,fixed_q0_tppdu,ppdu,42,130,0.40540540540540543,371,0.0,40,51,39
hetero,10,fixed_q0_tppdu,ppdu,123,149,0.4955357142857143,392,0.0,61,54,34
hetero,10,fixed_q0_tppdu,ppdu,456,128,0.4648648648648649,346,0.0,50,37,41
hetero,10,fixed_q1_t0,zero,42,124,0.31451612903225806,387,1.0,34,47,43
hetero,10,fixed_q1_t0,zero,123,127,0.22916666666666666,390,1.0,51,30,46
hetero,10,fixed_q1_t0,zero,456,114,0.2733812949640288,377,1.0,38,25,51
hetero,10,fixed_q1_tppdu,ppdu,42,115,0.22935779816513763,341,1.0,39,39,37
hetero,10,fixed_q1_tppdu,ppdu,123,124,0.24183006535947713,385,1.0,32,42,50
hetero,10,fixed_q1_tppdu,ppdu,456,129,0.2153846153846154,357,1.0,42,50,37
hetero,10,adaptive_t0,zero,42,118,0.453125,399,0.12531328320802004,30,24,64
hetero,10,adaptive_t0,zero,123,135,0.43243243243243246,427,0.12646370023419204,46,44,45
hetero,10,adaptive_t0,zero,456,122,0.5492957746478874,398,0.16331658291457288,34,33,55
hetero,10,adaptive_tppdu,ppdu,42,112,0.39325842696629215,352,0.10227272727272728,25,50,37
hetero,10,adaptive_tppdu,ppdu,123,139,0.390625,363,0.09641873278236915,49,56,34
